Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
kmichael,274.2,-8,24,319,2165,291,363,251,291,1401,68,499,3069,255,1251,9569,0.8,13.63,7.52,72,40,4,6.79,5.58,0.15,16,76,29,11,2,64,12,78,23.82,37.93,25.5,31.08,-0.03,0.09,1.16,7.9,1.06,1.32,0.92,1.06,5.11,0.25
knight_,833.2,30,94,967,6536,868,1129,857,1031,4422,188,1524,9572,521,3853,27688,0.91,12.34,9.72,261,174,5,6.76,5.16,0.16,53,237,94,30,14,219,45,258,24.51,31.91,25.55,30.11,0.04,0.11,1.16,7.84,1.04,1.36,1.03,1.24,5.31,0.23
KoaIa Beast,11.7,-7,1,17,61,16,20,10,13,42,4,20,146,15,59,521,0.65,20.0,5.88,4,3,0,3.59,4.2,0.08,0,7,5,0,0,2,1,2,41.18,0.0,20.0,20.0,-0.6,0.09,1.45,5.21,1.37,1.71,0.85,1.11,3.59,0.34
KOB,4.8,-5,0,7,26,7,10,5,5,20,0,8,81,0,32,193,0.5,0.0,0.0,3,0,0,3.71,4.0,0.1,0,1,0,0,0,0,0,2,14.29,0.0,0.0,40.0,-1.04,0.0,1.46,5.42,1.46,2.08,1.04,1.04,4.17,0.0
kojiro,95.4,-3,11,165,1071,153,188,63,79,218,26,165,1073,35,431,3816,0.42,15.76,6.67,35,16,1,6.49,3.46,0.06,8,39,17,8,0,10,3,16,23.64,47.06,15.87,25.4,-0.03,0.12,1.73,11.23,1.6,1.97,0.66,0.83,2.29,0.27
KonTiki,271.4,-2,35,416,2310,373,478,265,306,1366,55,484,3294,140,1324,9300,0.64,11.36,8.41,105,41,8,5.55,5.15,0.15,13,119,40,14,5,79,10,103,28.61,35.0,29.81,38.87,-0.01,0.13,1.53,8.51,1.37,1.76,0.98,1.13,5.03,0.2
kool aid,41.6,17,8,54,521,46,53,77,91,175,13,71,400,35,161,1577,1.72,18.31,14.81,7,14,0,9.65,2.27,0.11,6,11,4,2,1,19,7,27,20.37,50.0,24.68,35.06,0.41,0.19,1.3,12.52,1.11,1.27,1.85,2.19,4.21,0.31
Korgmonkey,473.5,-3,58,713,3889,653,809,486,551,2266,53,855,5673,463,2314,15891,0.68,6.2,8.13,156,65,2,5.45,4.66,0.14,23,233,83,27,5,107,32,150,32.68,32.53,22.02,30.86,-0.01,0.12,1.51,8.21,1.38,1.71,1.03,1.16,4.79,0.11
korso,23.5,0,4,41,401,36,42,12,17,56,5,41,247,10,98,1055,0.4,12.2,9.76,6,5,1,9.78,4.67,0.05,4,8,4,2,0,1,2,1,19.51,50.0,8.33,8.33,0.0,0.17,1.74,17.06,1.53,1.79,0.51,0.72,2.38,0.21
kutrebar,67.7,-22,6,107,663,100,117,69,80,291,8,120,775,15,307,2276,0.68,6.67,5.61,17,11,1,6.2,4.22,0.13,6,30,17,9,1,21,2,21,28.04,52.94,30.43,30.43,-0.32,0.09,1.58,9.79,1.48,1.73,1.02,1.18,4.3,0.12
kwib,180.1,13,14,138,1094,123,175,260,289,1906,31,329,1572,178,651,6586,1.65,9.42,10.14,52,29,1,7.93,7.33,0.29,8,28,15,8,0,81,6,99,20.29,53.33,31.15,38.08,0.07,0.08,0.77,6.07,0.68,0.97,1.44,1.6,10.58,0.17
kyri swirvin,146.9,11,14,189,1079,175,222,135,154,1286,17,275,1638,175,681,4790,0.69,6.18,7.41,47,19,0,5.71,9.53,0.27,6,63,24,8,0,54,2,58,33.33,33.33,40.0,42.96,0.07,0.1,1.29,7.35,1.19,1.51,0.92,1.05,8.75,0.12
laserpig,191.9,0,23,314,1986,288,372,192,230,681,48,348,2122,130,852,7115,0.62,13.79,7.32,84,38,3,6.32,3.55,0.1,19,83,29,11,3,43,10,57,26.43,37.93,22.4,29.69,0.0,0.12,1.64,10.35,1.5,1.94,1.0,1.2,3.55,0.25
LaVar Ball,8.2,-1,0,11,68,11,15,16,16,47,1,16,71,5,29,310,1.07,6.25,0.0,4,0,0,6.18,2.94,0.15,0,3,0,0,0,8,1,9,27.27,0.0,50.0,56.25,-0.12,0.0,1.34,8.29,1.34,1.83,1.95,1.95,5.73,0.12
lemonate,295.6,1,26,263,1647,236,371,487,564,3013,100,531,2737,180,1106,10824,1.52,18.83,9.89,135,77,1,6.26,6.19,0.28,14,85,40,15,3,162,21,198,32.32,37.5,33.26,40.66,0.0,0.09,0.89,5.57,0.8,1.26,1.65,1.91,10.19,0.34
let me cook,8.799999999999999,7,4,16,82,12,18,7,12,18,3,14,99,40,46,311,0.67,21.43,25.0,6,5,0,5.12,2.57,0.06,1,6,2,0,0,1,0,1,37.5,0.0,14.29,14.29,0.8,0.45,1.82,9.32,1.36,2.05,0.8,1.36,2.05,0.34
LexiconMagic,16.9,-1,2,22,239,20,24,13,20,47,6,28,149,0,58,754,0.83,21.43,9.09,4,7,0,10.86,3.62,0.06,1,1,1,1,0,2,0,3,4.55,100.0,15.38,23.08,-0.06,0.12,1.3,14.14,1.18,1.42,0.77,1.18,2.78,0.36
LiddiLidd,1022.7,-34,79,1011,5730,923,1348,1203,1396,10500,167,1871,9692,1052,3995,34021,1.04,8.93,7.81,425,193,9,5.67,8.73,0.31,36,323,132,49,4,432,55,496,31.95,37.12,35.91,41.23,-0.03,0.08,0.99,5.6,0.9,1.32,1.18,1.37,10.27,0.16
Light,407.8,-29,52,627,3900,566,687,460,537,2100,77,734,5032,454,2066,13451,0.78,10.49,8.29,121,77,9,6.22,4.57,0.16,37,189,81,33,6,133,25,152,30.14,40.74,28.91,33.04,-0.07,0.13,1.54,9.56,1.39,1.68,1.13,1.32,5.15,0.19
LilB:BallGod,357.1,19,32,398,3100,357,459,471,595,2319,99,628,3421,193,1368,13766,1.3,15.76,8.04,102,124,9,7.79,4.92,0.17,29,82,46,20,3,138,26,165,20.6,43.48,29.3,35.03,0.05,0.09,1.11,8.68,1.0,1.29,1.32,1.67,6.49,0.28
lim,0.2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.0,0.0,1.25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
lizzey,497.5,4,25,392,2300,361,533,639,745,5013,97,906,4580,924,1978,16380,1.4,10.71,6.38,172,106,6,5.87,7.85,0.31,16,113,61,25,3,227,31,244,28.83,40.98,35.52,38.18,0.01,0.05,0.79,4.62,0.73,1.07,1.28,1.5,10.08,0.19
lmfao,24.7,-2,0,28,210,28,32,37,46,151,4,44,233,5,93,922,1.44,9.09,0.0,4,9,0,7.5,4.08,0.16,0,7,1,0,0,11,1,6,25.0,0.0,29.73,16.22,-0.08,0.0,1.13,8.5,1.13,1.3,1.5,1.86,6.11,0.16
LogisticMap,826.7,-1,85,939,6441,851,1041,983,1099,6622,143,1486,9102,435,3648,26791,1.06,9.62,9.05,190,116,3,6.86,6.74,0.25,53,247,118,44,4,281,41,345,26.3,37.29,28.59,35.1,-0.0,0.1,1.14,7.79,1.03,1.26,1.19,1.33,8.01,0.17
long ball,223.4,-9,26,246,1742,218,293,311,391,1558,69,409,2030,220,838,8459,1.33,16.87,10.57,75,80,2,7.08,5.01,0.18,16,64,24,6,3,91,8,116,26.02,25.0,29.26,37.3,-0.04,0.12,1.1,7.8,0.98,1.31,1.39,1.75,6.97,0.31
LOWTIERBALL,46.0,10,3,43,257,40,55,63,69,569,5,82,393,20,158,1454,1.25,6.1,6.98,15,6,0,5.98,9.03,0.39,1,12,3,1,1,26,4,32,27.91,33.33,41.27,50.79,0.22,0.07,0.93,5.59,0.87,1.2,1.37,1.5,12.37,0.11
Lucille,4.5,5,1,4,61,3,4,6,6,66,0,8,25,30,16,107,1.5,0.0,25.0,1,0,0,15.25,11.0,0.62,1,1,0,0,0,3,0,2,25.0,0.0,50.0,33.33,1.11,0.22,0.89,13.56,0.67,0.89,1.33,1.33,14.67,0.0
lvy,67.3,-9,7,116,629,109,129,40,52,173,24,122,935,40,374,2493,0.4,19.67,6.03,20,12,0,5.42,4.32,0.07,4,37,15,9,0,6,1,13,31.9,60.0,15.0,32.5,-0.13,0.1,1.72,9.35,1.62,1.92,0.59,0.77,2.57,0.36
Lysdexic,24.0,-6,1,32,188,31,37,36,43,89,5,42,246,75,111,1050,1.16,11.9,3.12,6,7,0,5.88,2.47,0.08,0,8,4,2,0,9,2,12,25.0,50.0,25.0,33.33,-0.25,0.04,1.33,7.83,1.29,1.54,1.5,1.79,3.71,0.21
Macbuckets,33.9,16,5,50,310,44,57,26,33,152,5,58,332,85,149,1324,0.58,8.62,10.0,13,7,1,6.2,5.85,0.11,2,15,7,4,1,5,2,8,30.0,57.14,19.23,30.77,0.47,0.15,1.47,9.14,1.3,1.68,0.77,0.97,4.48,0.15
mactheroni,59.9,-6,5,88,511,83,106,71,75,207,6,108,719,20,286,2229,0.71,5.56,5.68,23,4,0,5.81,2.92,0.09,2,26,11,5,1,17,2,23,29.55,45.45,23.94,32.39,-0.1,0.08,1.47,8.53,1.39,1.77,1.19,1.25,3.46,0.1
Madoka,846.2,84,110,1052,6537,934,1195,1178,1440,7044,217,1550,9325,707,3778,25280,1.21,14.0,10.46,261,262,8,6.21,5.98,0.28,52,298,124,48,15,413,57,488,28.33,38.71,35.06,41.43,0.1,0.13,1.24,7.73,1.1,1.41,1.39,1.7,8.32,0.26
Maelstrom,390.6,-15,45,553,3399,506,641,529,635,2547,79,706,4687,349,1908,11763,0.99,11.19,8.14,135,106,2,6.15,4.81,0.22,22,158,51,18,6,169,15,214,28.57,35.29,31.95,40.45,-0.04,0.12,1.42,8.7,1.3,1.64,1.35,1.63,6.52,0.2
Magikarp,6.4,5,4,10,60,6,9,7,9,20,3,12,50,0,20,164,1.0,25.0,40.0,3,2,0,6.0,2.86,0.12,0,1,0,0,0,3,1,2,10.0,0.0,42.86,28.57,0.78,0.62,1.56,9.38,0.94,1.41,1.09,1.41,3.12,0.47
MAGNlTUDE,29.6,5,3,29,239,26,38,31,34,207,6,52,249,5,99,1128,0.89,11.54,10.34,12,3,0,8.24,6.68,0.18,1,4,1,1,0,10,2,9,13.79,100.0,32.26,29.03,0.17,0.1,0.98,8.07,0.88,1.28,1.05,1.15,6.99,0.2
Marblmadness,35.7,-18,0,56,248,56,83,27,36,71,4,62,460,40,188,1529,0.43,6.45,0.0,27,9,0,4.43,2.63,0.05,1,20,10,5,0,3,0,3,35.71,50.0,11.11,11.11,-0.5,0.0,1.57,6.95,1.57,2.32,0.76,1.01,1.99,0.11
MarcusYallow,49.6,-3,5,74,547,68,77,54,59,242,8,96,574,20,228,1653,0.77,8.33,6.76,9,5,1,7.39,4.48,0.15,6,23,8,5,0,15,5,18,31.08,62.5,27.78,33.33,-0.06,0.1,1.49,11.03,1.37,1.55,1.09,1.19,4.88,0.16
Marijuana,85.0,-22,9,121,732,111,146,94,103,427,17,150,894,30,358,3040,0.71,11.33,7.44,35,9,1,6.05,4.54,0.14,6,31,12,8,1,22,6,28,25.62,66.67,23.4,29.79,-0.26,0.11,1.42,8.61,1.31,1.72,1.11,1.21,5.02,0.2
Mathai,73.9,-1,3,86,506,81,110,91,128,488,21,132,795,70,328,2855,1.16,15.91,3.49,29,37,2,5.88,5.36,0.17,0,23,12,5,2,34,4,37,26.74,41.67,37.36,40.66,-0.01,0.04,1.16,6.85,1.1,1.49,1.23,1.73,6.6,0.28
Matt,18.6,-3,1,12,45,11,24,31,39,223,4,37,144,25,61,503,1.62,10.81,8.33,13,8,0,3.75,7.19,0.44,0,5,2,2,0,16,1,19,41.67,100.0,51.61,61.29,-0.16,0.05,0.65,2.42,0.59,1.29,1.67,2.1,11.99,0.22
MaxW,84.8,12,11,145,954,132,158,85,112,288,20,148,1089,165,456,3165,0.71,13.51,7.59,26,27,2,6.58,3.39,0.09,7,48,16,7,0,20,7,21,33.1,43.75,23.53,24.71,0.14,0.13,1.71,11.25,1.56,1.86,1.0,1.32,3.4,0.24
McDavid,217.2,11,31,269,1545,237,313,254,295,1386,49,389,2048,244,845,7270,0.94,12.6,11.52,76,41,1,5.74,5.46,0.19,8,74,38,21,4,65,10,77,27.51,55.26,25.59,30.31,0.05,0.14,1.24,7.11,1.09,1.44,1.17,1.36,6.38,0.23
MDK,67.5,-1,8,97,823,87,97,62,81,192,21,121,683,30,276,2908,0.84,17.36,8.25,10,19,2,8.48,3.1,0.07,8,19,15,10,1,21,2,23,19.59,66.67,33.87,37.1,-0.01,0.12,1.44,12.19,1.29,1.44,0.92,1.2,2.84,0.31
megapoop22,134.8,-4,14,232,1357,217,286,157,177,400,21,248,1676,95,677,5227,0.62,8.47,6.03,69,20,1,5.85,2.55,0.08,6,64,32,14,0,37,10,53,27.59,43.75,23.57,33.76,-0.03,0.1,1.72,10.07,1.61,2.12,1.16,1.31,2.97,0.16
memnite,181.8,-13,17,251,1599,229,317,225,244,1124,22,327,1901,153,780,7137,0.77,6.73,6.77,88,19,5,6.37,5.0,0.16,11,62,32,10,3,79,7,92,24.7,31.25,35.11,40.89,-0.07,0.09,1.38,8.8,1.26,1.74,1.24,1.34,6.18,0.12
meowza,213.7,-11,27,317,2219,289,339,268,332,1629,63,384,2680,160,1082,6599,0.98,16.41,8.52,50,64,1,7.0,6.08,0.25,19,87,38,12,4,94,8,112,27.44,31.58,35.07,41.79,-0.05,0.13,1.48,10.38,1.35,1.59,1.25,1.55,7.62,0.29
Messi,223.0,-39,31,389,2406,357,410,218,270,1152,41,405,2641,155,1065,7141,0.66,10.12,7.97,53,52,1,6.19,5.28,0.16,15,116,45,16,1,74,10,95,29.82,35.56,33.94,43.58,-0.17,0.14,1.74,10.79,1.6,1.84,0.98,1.21,5.17,0.18
Messy,68.89999999999999,5,6,66,338,60,90,79,84,502,7,125,646,40,260,2279,0.93,5.6,9.09,30,5,0,5.12,6.35,0.22,2,23,15,3,0,21,2,28,34.85,20.0,26.58,35.44,0.07,0.09,0.96,4.91,0.87,1.31,1.15,1.22,7.29,0.1
metalhead,1330.8,-20,109,1717,9589,1597,2104,1496,1872,9328,358,2409,13528,2010,5699,52661,0.89,14.86,6.35,507,376,11,5.58,6.24,0.18,50,496,240,112,5,402,66,512,28.89,46.67,26.87,34.22,-0.02,0.08,1.29,7.21,1.2,1.58,1.12,1.41,7.01,0.27
mex,214.3,-8,22,330,1514,304,378,323,401,1519,56,389,2599,107,1036,6341,1.06,14.4,6.67,74,78,4,4.59,4.7,0.24,5,124,34,8,5,113,15,127,37.58,23.53,34.98,39.32,-0.04,0.1,1.54,7.06,1.42,1.76,1.51,1.87,7.09,0.26
MickTagger,73.0,12,7,78,765,71,98,131,143,582,10,141,597,43,244,2982,1.46,7.09,8.97,27,12,0,9.81,4.44,0.2,13,29,12,8,1,48,10,54,37.18,66.67,36.64,41.22,0.16,0.1,1.07,10.48,0.97,1.34,1.79,1.96,7.97,0.14
might dino,87.3,20,13,118,816,104,132,111,147,398,29,156,958,65,389,3376,1.11,18.59,11.02,28,36,1,6.92,3.59,0.12,6,34,12,7,1,24,7,31,28.81,58.33,21.62,27.93,0.23,0.15,1.35,9.35,1.19,1.51,1.27,1.68,4.56,0.33
mind,79.4,3,9,75,688,64,75,113,131,422,28,144,649,20,254,3107,1.75,19.44,12.0,11,18,2,9.17,3.73,0.14,6,10,7,4,2,23,3,30,13.33,57.14,20.35,26.55,0.04,0.11,0.94,8.66,0.81,0.94,1.42,1.65,5.31,0.35
Modric,32.8,-5,2,45,238,43,55,36,37,187,1,62,329,40,134,1385,0.67,1.61,4.44,12,1,0,5.29,5.19,0.14,0,15,7,2,0,13,4,15,33.33,28.57,36.11,41.67,-0.15,0.06,1.37,7.26,1.31,1.68,1.1,1.13,5.7,0.03
MoGGee,139.3,18,12,123,1200,107,153,178,241,1071,45,246,1163,133,486,5549,1.58,18.29,9.76,46,63,4,9.76,6.02,0.19,23,22,15,5,2,57,11,65,17.89,33.33,32.02,36.52,0.13,0.09,0.88,8.61,0.77,1.1,1.28,1.73,7.69,0.32
MollyScully,80.2,3,4,97,715,91,109,108,116,637,11,141,764,95,316,2991,1.06,7.8,4.12,18,8,2,7.37,5.9,0.21,5,22,4,3,0,30,7,41,22.68,75.0,27.78,37.96,0.04,0.05,1.21,8.92,1.13,1.36,1.35,1.45,7.94,0.14
Monks,13.4,-3,0,24,168,23,25,4,7,10,4,29,150,5,59,517,0.28,13.79,0.0,2,3,1,7.0,2.5,0.02,2,7,3,1,0,1,0,1,29.17,33.33,25.0,25.0,-0.22,0.0,1.79,12.54,1.72,1.87,0.3,0.52,0.75,0.3
Montaballer,28.700000000000003,-2,0,31,131,30,42,30,33,175,6,59,303,5,119,1245,0.79,10.17,0.0,12,3,1,4.23,5.83,0.14,1,14,8,4,0,10,1,9,45.16,50.0,33.33,30.0,-0.07,0.0,1.08,4.56,1.05,1.46,1.05,1.15,6.1,0.21
Montoorn,50.5,-7,6,64,325,58,76,62,90,260,12,92,556,70,232,1677,1.18,13.04,9.38,18,28,0,5.08,4.19,0.16,1,23,9,5,0,12,1,18,35.94,55.56,19.35,29.03,-0.14,0.12,1.27,6.44,1.15,1.5,1.23,1.78,5.15,0.24
Moonghost,5.5,-3,0,6,65,5,6,5,6,13,0,8,49,5,19,265,1.0,0.0,0.0,1,1,1,10.83,2.6,0.05,1,2,0,0,0,0,0,0,33.33,0.0,0.0,0.0,-0.55,0.0,1.09,11.82,0.91,1.09,0.91,1.09,2.36,0.0
MOOOOOOOOOOO,20.9,4,3,22,131,19,25,32,32,126,4,36,228,0,90,878,1.28,11.11,13.64,6,0,0,5.95,3.94,0.14,0,5,2,1,0,6,0,6,22.73,50.0,18.75,18.75,0.19,0.14,1.05,6.27,0.91,1.2,1.53,1.53,6.03,0.19
Mr awesome:),195.8,25,22,190,1344,165,209,285,316,2089,38,360,1896,160,768,6111,1.51,10.56,11.58,44,31,3,7.07,7.33,0.34,9,41,22,4,3,95,14,128,21.58,18.18,33.33,44.91,0.13,0.11,0.97,6.86,0.84,1.07,1.46,1.61,10.67,0.19
Mr. Boop,16.4,-3,2,21,208,19,26,10,17,19,5,30,119,35,53,668,0.65,16.67,9.52,7,7,0,9.9,1.9,0.03,3,5,3,1,0,2,1,3,23.81,33.33,20.0,30.0,-0.18,0.12,1.28,12.68,1.16,1.59,0.61,1.04,1.16,0.3
MrBeaver,8.9,-4,1,12,40,11,14,13,13,58,0,14,82,0,32,391,0.93,0.0,8.33,3,0,0,3.33,4.46,0.15,0,6,3,1,0,3,1,3,50.0,33.33,23.08,23.08,-0.45,0.11,1.35,4.49,1.24,1.57,1.46,1.46,6.52,0.0
MRCOW,17.8,-2,2,30,165,27,34,18,28,33,5,28,184,15,75,703,0.82,17.86,6.67,7,10,1,5.5,1.83,0.05,1,12,1,0,0,6,1,3,40.0,0.0,33.33,16.67,-0.11,0.11,1.69,9.27,1.52,1.91,1.01,1.57,1.85,0.28
MrDMoney,196.4,28,32,271,1471,237,325,204,255,910,47,356,2143,125,865,6509,0.78,13.2,11.81,88,51,2,5.43,4.46,0.14,7,73,25,5,5,48,13,60,26.94,20.0,23.53,29.41,0.14,0.16,1.38,7.49,1.21,1.65,1.04,1.3,4.63,0.24
MrsWorldwide,0.4,-1,0,0,0,0,0,0,0,0,0,14,0,0,0,288,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURF,80.1,-15,14,121,1038,106,133,74,80,327,11,140,910,70,372,3382,0.6,7.86,11.57,27,6,1,8.58,4.42,0.1,11,27,15,4,1,11,1,13,22.31,26.67,14.86,17.57,-0.19,0.17,1.51,12.96,1.32,1.66,0.92,1.0,4.08,0.14
my fault,194.3,-24,21,323,1867,301,371,192,230,676,49,353,2293,155,933,7244,0.62,13.88,6.5,70,38,1,5.78,3.52,0.09,9,85,35,7,4,45,13,56,26.32,20.0,23.44,29.17,-0.12,0.11,1.66,9.61,1.55,1.91,0.99,1.18,3.48,0.25
MyLittlePony,2.6,5,1,2,21,1,4,4,5,17,1,4,15,28,11,69,1.25,25.0,50.0,3,1,0,10.5,4.25,0.25,0,0,0,0,0,2,0,2,0.0,0.0,50.0,50.0,1.92,0.38,0.77,8.08,0.38,1.54,1.54,1.92,6.54,0.38
Mystic,171.3,-8,13,193,1193,178,238,235,286,1379,38,307,1628,251,685,5976,1.2,12.38,6.74,60,51,2,6.18,5.87,0.23,11,62,27,11,3,66,8,87,32.12,40.74,28.09,37.02,-0.05,0.08,1.13,6.96,1.04,1.39,1.37,1.67,8.05,0.22
NameLEss,326.9,-2,46,451,2824,402,488,415,491,2755,73,592,3502,411,1445,10542,1.01,12.33,10.2,86,76,3,6.26,6.64,0.26,22,127,51,20,9,134,16,153,28.16,39.22,32.29,36.87,-0.01,0.14,1.38,8.64,1.23,1.49,1.27,1.5,8.43,0.22
nej,394.3,14,48,717,4372,655,750,362,426,1716,68,693,4531,410,1856,15625,0.57,9.81,6.69,95,64,14,6.1,4.74,0.11,24,188,99,44,6,87,17,110,26.22,44.44,24.03,30.39,0.04,0.12,1.82,11.09,1.66,1.9,0.92,1.08,4.35,0.17
Neph,70.3,-1,5,74,609,69,92,115,127,646,10,133,615,55,249,2515,1.38,7.52,6.76,23,12,0,8.23,5.62,0.26,8,17,7,1,0,31,6,39,22.97,14.29,26.96,33.91,-0.01,0.07,1.05,8.66,0.98,1.31,1.64,1.81,9.19,0.14
NEUhusky,66.1,3,9,90,544,81,100,84,92,608,14,119,766,145,329,2093,0.92,11.76,10.0,19,8,0,6.04,7.24,0.29,1,20,6,2,0,30,5,35,22.22,33.33,35.71,41.67,0.05,0.14,1.36,8.23,1.23,1.51,1.27,1.39,9.2,0.21
NeYo,1.2,0,0,2,13,2,2,1,1,2,0,0,20,0,8,32,0.5,0.0,0.0,0,0,0,6.5,2.0,0.06,0,0,1,0,0,0,0,1,0.0,0.0,0.0,100.0,0.0,0.0,1.67,10.83,1.67,1.67,0.83,0.83,1.67,0.0
nightball,29.2,-5,5,42,327,37,51,39,43,184,3,49,284,90,130,1110,0.84,6.12,11.9,14,4,0,7.79,4.72,0.17,3,8,6,3,1,11,3,18,19.05,50.0,28.21,46.15,-0.17,0.17,1.44,11.2,1.27,1.75,1.34,1.47,6.3,0.1
Nilus,238.0,15,19,245,1477,224,329,313,354,2204,42,440,2632,193,1063,7777,1.08,9.55,7.76,105,41,2,6.03,7.04,0.28,8,58,28,12,2,117,15,125,23.67,42.86,37.38,39.94,0.06,0.08,1.03,6.21,0.94,1.38,1.32,1.49,9.26,0.18
Niplepotamus,249.2,20,21,288,1575,267,336,266,338,2393,67,458,2715,293,1118,7589,1.01,14.63,7.29,69,72,0,5.47,9.0,0.32,14,84,43,16,1,92,14,106,29.17,37.21,34.59,39.85,0.08,0.08,1.16,6.32,1.07,1.35,1.07,1.36,9.6,0.27
No one,84.1,-2,4,96,613,91,121,97,114,888,10,147,871,60,350,2731,0.94,6.8,4.17,30,17,1,6.39,9.15,0.33,3,23,14,5,1,33,4,41,23.96,35.71,34.02,42.27,-0.02,0.05,1.14,7.29,1.08,1.44,1.15,1.36,10.56,0.12
No Pro,32.9,1,2,21,174,19,25,62,62,242,5,56,288,0,112,1405,2.48,8.93,9.52,6,0,0,8.29,3.9,0.17,3,5,4,3,0,18,1,25,23.81,75.0,29.03,40.32,0.03,0.06,0.64,5.29,0.58,0.76,1.88,1.88,7.36,0.15
NoSomeBall,6.7,-4,0,6,24,6,14,8,8,83,0,12,50,15,23,210,0.57,0.0,0.0,8,0,0,4.0,10.38,0.4,0,4,0,0,0,2,0,3,66.67,0.0,25.0,37.5,-0.6,0.0,0.9,3.58,0.9,2.09,1.19,1.19,12.39,0.0
not lazy,38.2,4,10,61,599,51,62,34,36,70,8,65,386,20,154,1344,0.58,12.31,16.39,11,2,0,9.82,2.06,0.05,10,12,5,3,1,3,2,4,19.67,60.0,8.82,11.76,0.1,0.26,1.6,15.68,1.34,1.62,0.89,0.94,1.83,0.21
note,200.0,-5,32,295,1760,261,321,206,227,1085,32,361,2192,105,873,6955,0.71,8.86,10.85,60,21,2,5.97,5.27,0.16,8,72,39,12,5,49,8,62,24.41,30.77,23.79,30.1,-0.02,0.16,1.48,8.8,1.3,1.6,1.03,1.14,5.42,0.16
Notgreat,70.4,-2,6,88,495,80,131,85,91,344,12,121,730,40,294,2911,0.69,9.92,6.82,51,6,2,5.62,4.05,0.12,1,22,8,6,0,25,5,26,25.0,75.0,29.41,30.59,-0.03,0.09,1.25,7.03,1.14,1.86,1.21,1.29,4.89,0.17
nutbutt,15.3,-4,2,17,119,15,24,15,16,90,1,26,136,7,55,600,0.67,3.85,11.76,9,1,0,7.0,6.0,0.15,2,7,2,1,1,5,0,6,41.18,50.0,33.33,40.0,-0.26,0.13,1.11,7.78,0.98,1.57,0.98,1.05,5.88,0.07
o o l e r,207.4,13,11,223,1482,210,299,198,241,2048,30,383,2104,250,878,6387,0.81,7.83,4.93,89,43,2,6.65,10.34,0.32,10,60,37,13,0,71,16,85,26.91,35.14,35.86,42.93,0.06,0.05,1.08,7.15,1.01,1.44,0.95,1.16,9.87,0.14
ObliqueOwl,88.2,14,14,148,883,133,160,106,127,392,18,160,1060,93,434,3385,0.79,11.25,9.46,27,21,1,5.97,3.7,0.12,4,39,17,5,2,28,6,28,26.35,29.41,26.42,26.42,0.16,0.16,1.68,10.01,1.51,1.81,1.2,1.44,4.44,0.2
OD GOD,8.0,-4,1,13,51,12,13,6,6,35,0,14,117,5,47,223,0.46,0.0,7.69,1,0,0,3.92,5.83,0.16,1,9,6,1,0,2,0,4,69.23,16.67,33.33,66.67,-0.5,0.12,1.62,6.38,1.5,1.62,0.75,0.75,4.38,0.0
Off Constant,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Oink Oink,23.400000000000002,5,3,35,292,31,39,34,44,51,10,44,265,25,107,946,1.13,22.73,8.57,8,10,1,8.34,1.5,0.05,1,8,4,1,1,12,2,10,22.86,25.0,35.29,29.41,0.21,0.13,1.5,12.48,1.32,1.67,1.45,1.88,2.18,0.43
Old Cob,154.2,7,21,267,1862,244,288,122,146,375,31,275,1925,62,766,5231,0.51,11.27,7.87,44,24,2,6.97,3.07,0.07,19,76,31,8,3,35,12,46,28.46,25.81,28.69,37.7,0.05,0.14,1.73,12.08,1.58,1.87,0.79,0.95,2.43,0.2
oldAlt,29.5,1,4,33,343,29,33,49,50,200,8,59,256,0,100,1276,1.52,13.56,12.12,4,1,0,10.39,4.08,0.16,5,5,0,0,0,10,3,18,15.15,0.0,20.41,36.73,0.03,0.14,1.12,11.63,0.98,1.12,1.66,1.69,6.78,0.27
om,181.4,-6,25,263,1880,233,282,169,212,385,56,331,1776,85,713,7467,0.75,16.92,9.51,49,43,5,7.15,2.28,0.05,19,62,32,14,1,20,2,25,23.57,43.75,11.83,14.79,-0.03,0.14,1.45,10.36,1.28,1.55,0.93,1.17,2.12,0.31
