Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
SilentOne,9.4,0,1,13,126,12,15,10,10,76,1,16,106,15,45,383,0.67,6.25,7.69,3,0,0,9.69,7.6,0.2,3,3,0,0,0,4,1,4,23.08,0.0,40.0,40.0,0.0,0.11,1.38,13.4,1.28,1.6,1.06,1.06,8.09,0.11
sinagot,95.4,-11,7,90,566,81,128,112,135,554,12,179,751,181,329,3709,1.05,6.7,7.78,47,23,2,6.29,4.95,0.15,2,22,12,7,1,27,7,33,24.44,58.33,24.11,29.46,-0.12,0.07,0.94,5.93,0.85,1.34,1.17,1.42,5.81,0.13
Sinatra,10.5,1,0,8,124,8,11,16,16,46,0,20,40,0,16,448,1.45,0.0,0.0,3,0,0,15.5,2.88,0.1,1,1,0,0,0,1,0,2,12.5,0.0,6.25,12.5,0.1,0.0,0.76,11.81,0.76,1.05,1.52,1.52,4.38,0.0
Sir Cle Jerk,32.1,3,6,52,282,46,58,22,29,118,9,57,342,10,136,1121,0.5,15.79,11.54,12,7,0,5.42,5.36,0.11,1,17,6,4,1,3,2,3,32.69,66.67,13.64,13.64,0.09,0.19,1.62,8.79,1.43,1.81,0.69,0.9,3.68,0.28
skibbity,29.3,5,2,30,176,28,41,37,46,237,7,52,355,55,149,1061,1.12,13.46,6.67,13,9,0,5.87,6.41,0.22,1,4,5,2,0,14,2,16,13.33,40.0,37.84,43.24,0.17,0.07,1.02,6.01,0.96,1.4,1.26,1.57,8.09,0.24
Skip,16.0,-3,1,30,187,29,35,9,10,5,0,28,203,54,90,596,0.29,0.0,3.33,6,1,0,6.23,0.56,0.01,1,10,3,1,0,1,0,1,33.33,33.33,11.11,11.11,-0.19,0.06,1.88,11.69,1.81,2.19,0.56,0.62,0.31,0.0
Sloppy,9.1,-1,2,17,124,14,18,4,4,52,2,14,90,5,37,332,0.22,14.29,11.76,4,0,1,7.29,13.0,0.16,2,7,5,3,0,3,0,2,41.18,60.0,75.0,50.0,-0.11,0.22,1.87,13.63,1.54,1.98,0.44,0.44,5.71,0.22
SmallyBigs,171.6,5,18,253,1499,233,297,223,249,1274,31,306,2120,125,858,5639,0.84,10.13,7.11,64,26,2,5.92,5.71,0.23,10,75,24,8,0,79,9,90,29.64,33.33,35.43,40.36,0.03,0.1,1.47,8.74,1.36,1.73,1.3,1.45,7.42,0.18
smoji_,97.0,0,11,121,603,110,143,100,127,835,20,172,1119,205,479,3147,0.89,11.63,9.09,33,27,0,4.98,8.35,0.27,4,34,16,6,3,32,1,39,28.1,37.5,32.0,39.0,0.0,0.11,1.25,6.22,1.13,1.47,1.03,1.31,8.61,0.21
snackpack,32.5,-10,1,51,243,50,65,30,35,173,4,58,412,35,169,1214,0.54,6.9,1.96,15,5,0,4.76,5.77,0.14,3,19,8,4,0,5,0,6,37.25,50.0,16.67,20.0,-0.31,0.03,1.57,7.48,1.54,2.0,0.92,1.08,5.32,0.12
snakes,68.0,11,6,109,531,103,136,47,71,312,10,122,865,60,350,1985,0.52,8.2,5.5,33,24,0,4.87,6.64,0.16,4,38,15,5,1,15,2,16,34.86,33.33,31.91,34.04,0.16,0.09,1.6,7.81,1.51,2.0,0.69,1.04,4.59,0.15
snaxolotl,290.1,62,59,508,3316,445,498,275,339,565,82,529,3605,245,1469,10015,0.68,15.5,11.61,53,64,4,6.53,2.05,0.06,25,104,40,18,9,59,17,76,20.47,45.0,21.45,27.64,0.21,0.2,1.75,11.43,1.53,1.72,0.95,1.17,1.95,0.28
Snekster,13.3,2,1,18,137,17,22,9,9,40,0,24,175,0,68,561,0.41,0.0,5.56,5,0,0,7.61,4.44,0.07,1,8,2,0,0,3,0,4,44.44,0.0,33.33,44.44,0.15,0.08,1.35,10.3,1.28,1.65,0.68,0.68,3.01,0.0
Soccertanker,128.5,-2,10,183,1313,172,217,122,146,563,20,230,1362,179,569,5060,0.67,8.7,5.46,45,24,1,7.17,4.61,0.11,12,50,18,9,0,37,6,42,27.32,50.0,30.33,34.43,-0.02,0.08,1.42,10.22,1.34,1.69,0.95,1.14,4.38,0.16
solongloser,79.0,9,15,129,1004,112,131,78,95,210,18,136,910,55,369,3038,0.73,13.24,11.63,19,17,2,7.78,2.69,0.07,10,23,10,6,1,12,3,17,17.83,60.0,15.38,21.79,0.11,0.19,1.63,12.71,1.42,1.66,0.99,1.2,2.66,0.23
some ball 1,31.7,-11,1,54,302,53,61,24,27,45,2,57,380,44,156,1056,0.44,3.51,1.85,8,3,0,5.59,1.88,0.04,1,11,6,4,1,4,0,6,20.37,66.67,16.67,25.0,-0.35,0.03,1.7,9.53,1.67,1.92,0.76,0.85,1.42,0.06
Some Ballz,8.0,-4,1,6,58,5,8,9,21,56,1,14,83,30,38,290,2.62,7.14,16.67,3,12,0,9.67,6.22,0.19,1,2,0,0,0,3,0,2,33.33,0.0,33.33,22.22,-0.5,0.12,0.75,7.25,0.62,1.0,1.12,2.62,7.0,0.12
SomeBall41,0.2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,5.0,0.0,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,25.0,0.0
SomeKen,17.4,-1,1,31,243,30,39,14,17,107,3,30,178,35,77,587,0.44,10.0,3.23,9,3,0,7.84,7.64,0.18,3,7,5,1,0,5,1,6,22.58,20.0,35.71,42.86,-0.06,0.06,1.78,13.97,1.72,2.24,0.8,0.98,6.15,0.17
Sommeballier,44.9,0,3,43,259,40,56,55,74,319,11,80,408,58,168,1647,1.32,13.75,6.98,16,19,0,6.02,5.8,0.19,2,13,3,2,0,17,2,17,30.23,66.67,30.91,30.91,0.0,0.07,0.96,5.77,0.89,1.25,1.22,1.65,7.1,0.24
SoulCake,77.9,15,16,103,513,86,112,107,129,704,16,146,779,40,312,2391,1.15,10.96,15.53,26,22,1,4.98,6.58,0.29,1,33,14,3,5,42,4,53,32.04,21.43,39.25,49.53,0.19,0.21,1.32,6.59,1.1,1.44,1.37,1.66,9.04,0.21
SoulSauce,74.0,-17,4,115,1035,111,125,56,78,88,21,135,756,55,309,3332,0.62,15.56,3.48,14,22,0,9.0,1.57,0.03,10,19,18,7,0,1,1,4,16.52,38.89,1.79,7.14,-0.23,0.05,1.55,13.99,1.5,1.69,0.76,1.05,1.19,0.28
Sphero Agnew,8.0,1,0,5,21,5,8,12,15,67,3,21,68,0,26,305,1.88,14.29,0.0,3,3,0,4.2,5.58,0.22,0,3,2,1,0,3,1,4,60.0,50.0,25.0,33.33,0.12,0.0,0.62,2.62,0.62,1.0,1.5,1.88,8.38,0.38
Spheroid.,319.1,10,46,502,3280,450,527,277,365,1761,73,572,3673,263,1494,10057,0.69,12.76,9.16,77,88,6,6.53,6.36,0.18,23,121,52,17,3,85,13,87,24.1,32.69,30.69,31.41,0.03,0.14,1.57,10.28,1.41,1.65,0.87,1.14,5.52,0.23
SphinctrSlyr,22.9,8,4,37,209,32,37,20,22,88,6,38,258,5,103,707,0.59,15.79,10.81,5,2,1,5.65,4.4,0.12,2,12,4,2,0,5,3,6,32.43,50.0,25.0,30.0,0.35,0.17,1.62,9.13,1.4,1.62,0.87,0.96,3.84,0.26
spills,34.6,4,7,57,568,49,59,27,46,45,12,60,381,40,156,1265,0.78,20.0,12.28,10,19,1,9.96,1.67,0.04,6,4,4,1,0,3,2,4,7.02,25.0,11.11,14.81,0.12,0.2,1.65,16.42,1.42,1.71,0.78,1.33,1.3,0.35
Spjork,30.5,7,6,57,367,50,53,23,27,109,6,55,363,5,145,957,0.51,10.91,10.53,3,4,1,6.44,4.74,0.11,3,24,7,2,0,6,0,9,42.11,28.57,26.09,39.13,0.23,0.2,1.87,12.03,1.64,1.74,0.75,0.89,3.57,0.2
Squish,145.4,1,6,147,1399,141,200,179,210,933,27,258,1369,140,562,5723,1.05,10.47,4.08,59,31,0,9.52,5.21,0.16,18,33,11,7,1,57,7,69,22.45,63.64,31.84,38.55,0.01,0.04,1.01,9.62,0.97,1.38,1.23,1.44,6.42,0.19
StaIin,15.4,-10,0,17,97,17,19,23,28,176,3,28,167,25,71,465,1.47,10.71,0.0,2,5,0,5.71,7.65,0.38,1,4,2,0,0,9,1,9,23.53,0.0,39.13,39.13,-0.65,0.0,1.1,6.3,1.1,1.23,1.49,1.82,11.43,0.19
State Champ,6.0,-5,0,10,61,10,12,5,5,8,1,10,57,10,24,298,0.42,10.0,0.0,2,0,0,6.1,1.6,0.03,0,0,1,1,0,0,0,0,0.0,100.0,0.0,0.0,-0.83,0.0,1.67,10.17,1.67,2.0,0.83,0.83,1.33,0.17
Stronk,256.4,-19,21,271,1632,249,324,381,429,3010,48,463,2488,140,1000,7824,1.32,10.37,7.75,75,48,1,6.02,7.9,0.38,12,77,43,9,1,138,14,170,28.41,20.93,36.22,44.62,-0.07,0.08,1.06,6.37,0.97,1.26,1.49,1.67,11.74,0.19
Sugar,308.7,-15,48,402,2864,350,451,399,478,2730,106,563,3059,235,1249,9023,1.06,18.83,11.94,101,79,4,7.12,6.84,0.3,28,98,40,13,3,156,17,187,24.38,32.5,39.1,46.87,-0.05,0.16,1.3,9.28,1.13,1.46,1.29,1.55,8.84,0.34
suicidebypop,53.2,-7,8,77,508,68,85,68,89,227,12,93,613,40,246,1908,1.05,12.9,10.39,17,21,1,6.6,3.34,0.12,6,18,9,4,2,21,5,27,23.38,44.44,30.88,39.71,-0.13,0.15,1.45,9.55,1.28,1.6,1.28,1.67,4.27,0.23
supergremlin,59.9,5,6,78,581,71,102,45,53,295,12,114,619,53,254,2482,0.52,10.53,7.69,31,8,1,7.45,6.56,0.12,8,11,4,3,0,9,4,13,14.1,75.0,20.0,28.89,0.08,0.1,1.3,9.7,1.19,1.7,0.75,0.88,4.92,0.2
SuperPoopman,188.8,6,19,250,1932,230,300,202,231,908,41,335,1819,55,723,7284,0.77,12.24,7.6,70,29,1,7.73,4.5,0.12,19,55,25,7,2,50,11,64,22.0,28.0,24.75,31.68,0.03,0.1,1.32,10.23,1.22,1.59,1.07,1.22,4.81,0.22
Sussy Blocka,27.7,2,5,35,294,30,40,33,38,116,9,48,286,20,116,1048,0.95,18.75,14.29,10,5,0,8.4,3.52,0.11,4,5,1,0,0,7,3,11,14.29,0.0,21.21,33.33,0.07,0.18,1.26,10.61,1.08,1.44,1.19,1.37,4.19,0.32
Sway,41.7,6,4,55,354,50,71,47,63,189,11,75,427,40,176,1611,0.89,14.67,7.27,21,16,1,6.44,4.02,0.12,4,14,9,1,0,13,4,16,25.45,11.11,27.66,34.04,0.14,0.1,1.32,8.49,1.2,1.7,1.13,1.51,4.53,0.26
Swift,15.5,1,4,28,167,24,30,13,16,88,2,29,205,30,86,595,0.53,6.9,14.29,6,3,0,5.96,6.77,0.15,0,4,2,1,0,3,2,4,14.29,50.0,23.08,30.77,0.06,0.26,1.81,10.77,1.55,1.94,0.84,1.03,5.68,0.13
swiss,8.2,-4,1,9,94,8,12,9,11,30,2,14,51,0,20,370,0.92,14.29,11.11,4,2,0,10.44,3.33,0.08,2,2,2,1,0,4,1,4,22.22,50.0,44.44,44.44,-0.49,0.12,1.1,11.46,0.98,1.46,1.1,1.34,3.66,0.24
Swully,22.7,0,5,27,163,22,34,30,37,144,8,41,180,0,70,882,1.09,19.51,18.52,12,7,0,6.04,4.8,0.16,1,7,1,0,0,11,2,12,25.93,0.0,36.67,40.0,0.0,0.22,1.19,7.18,0.97,1.5,1.32,1.63,6.34,0.35
t h C,23.9,9,4,23,187,19,28,16,26,152,4,42,194,40,84,634,0.93,9.52,17.39,9,10,0,8.13,9.5,0.24,2,9,2,0,0,8,2,7,39.13,0.0,50.0,43.75,0.38,0.17,0.96,7.82,0.79,1.17,0.67,1.09,6.36,0.17
T.Bomballdil,120.2,-26,7,136,817,126,169,139,159,1084,20,215,1151,75,463,4185,0.94,9.3,5.15,43,20,3,6.01,7.8,0.26,1,39,11,2,1,48,7,56,28.68,18.18,34.53,40.29,-0.22,0.06,1.13,6.8,1.05,1.41,1.16,1.32,9.02,0.17
Taj Maball,8.0,2,1,11,91,10,13,12,12,21,2,14,68,0,26,340,0.92,14.29,9.09,3,0,0,8.27,1.75,0.06,1,3,0,0,0,4,1,4,27.27,0.0,33.33,33.33,0.25,0.12,1.38,11.38,1.25,1.62,1.5,1.5,2.62,0.25
taskforce,8.0,-3,0,13,84,13,21,5,7,16,1,14,101,35,47,353,0.33,7.14,0.0,8,2,0,6.46,3.2,0.05,0,2,1,0,0,1,0,2,15.38,0.0,20.0,40.0,-0.38,0.0,1.62,10.5,1.62,2.62,0.62,0.88,2.0,0.12
Taurus,34.8,-5,3,49,335,46,48,24,33,219,13,58,382,10,154,1106,0.69,22.41,6.12,2,9,0,6.84,9.12,0.2,3,14,7,1,0,7,0,9,28.57,14.29,29.17,37.5,-0.14,0.09,1.41,9.63,1.32,1.38,0.69,0.95,6.29,0.37
tbiol,24.299999999999997,-5,0,24,212,24,34,26,27,160,8,44,264,0,102,807,0.79,18.18,0.0,10,1,0,8.83,6.15,0.2,3,6,1,1,0,10,1,9,25.0,100.0,38.46,34.62,-0.21,0.0,0.99,8.72,0.99,1.4,1.07,1.11,6.58,0.33
Ted,0.2,0,0,1,0,1,1,0,0,0,0,0,5,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
TERROR NUGS,129.6,-19,11,160,1343,147,196,172,184,636,14,226,1195,103,486,5337,0.94,6.19,6.88,49,12,2,8.39,3.7,0.12,11,34,7,3,0,40,3,53,21.25,42.86,23.26,30.81,-0.15,0.08,1.23,10.36,1.13,1.51,1.33,1.42,4.91,0.11
Terry,19.8,-9,0,31,182,31,45,9,14,54,1,36,231,20,96,800,0.31,2.78,0.0,14,5,0,5.87,6.0,0.07,1,6,2,2,0,3,0,2,19.35,100.0,33.33,22.22,-0.45,0.0,1.57,9.19,1.57,2.27,0.45,0.71,2.73,0.05
tha king,683.5,-11,83,786,5366,701,917,829,1004,5710,174,1234,7171,685,2939,20349,1.09,14.1,10.56,216,175,2,6.83,6.89,0.28,45,206,95,32,8,266,35,339,26.21,33.68,32.09,40.89,-0.02,0.12,1.15,7.85,1.03,1.34,1.21,1.47,8.35,0.25
The Bhutan,61.8,3,6,95,577,89,117,65,74,291,7,114,758,55,309,2091,0.63,6.14,6.32,28,9,0,6.07,4.48,0.14,4,29,11,7,0,15,2,22,30.53,63.64,23.08,33.85,0.05,0.1,1.54,9.34,1.44,1.89,1.05,1.2,4.71,0.11
TheBadBall,89.9,-10,7,131,619,122,174,86,91,509,11,156,976,45,391,3529,0.52,7.05,5.34,52,5,2,4.73,5.92,0.14,1,45,14,7,0,25,5,32,34.35,50.0,29.07,37.21,-0.11,0.08,1.46,6.89,1.36,1.94,0.96,1.01,5.66,0.12
TheG,270.4,-2,20,325,2013,303,379,361,427,2800,53,500,2990,110,1186,8118,1.13,10.6,6.15,76,66,2,6.19,7.76,0.34,17,91,26,9,2,131,13,155,28.0,34.62,36.29,42.94,-0.01,0.07,1.2,7.44,1.12,1.4,1.34,1.58,10.36,0.2
TheGovernor,38.099999999999994,7,7,64,515,57,66,45,54,211,8,67,400,25,161,1417,0.82,11.94,10.94,9,9,0,8.05,4.69,0.15,6,14,10,1,1,15,1,20,21.88,10.0,33.33,44.44,0.18,0.18,1.68,13.52,1.5,1.73,1.18,1.42,5.54,0.21
TheNippIe,50.699999999999996,5,6,67,388,60,78,54,58,456,4,92,475,25,191,1766,0.74,4.35,8.96,18,4,1,5.79,8.44,0.26,3,18,10,6,1,21,3,23,26.87,60.0,38.89,42.59,0.1,0.12,1.32,7.65,1.18,1.54,1.07,1.14,8.99,0.08
Therapist,184.9,13,21,256,2306,232,286,228,252,997,31,335,1682,205,701,7041,0.88,9.25,8.2,54,24,3,9.01,4.37,0.14,30,45,21,8,2,58,10,75,17.58,38.1,25.44,32.89,0.07,0.11,1.38,12.47,1.25,1.55,1.23,1.36,5.39,0.17
theThermals,11.7,6,2,13,92,11,14,11,11,43,1,25,102,0,40,485,0.79,4.0,15.38,3,0,0,7.08,3.91,0.09,1,3,1,1,0,2,1,1,23.08,100.0,18.18,9.09,0.51,0.17,1.11,7.86,0.94,1.2,0.94,0.94,3.68,0.09
TheWorst,8.0,-1,2,13,103,11,13,10,10,28,0,14,80,5,33,345,0.77,0.0,15.38,2,0,0,7.92,2.8,0.08,0,3,1,0,1,1,0,3,23.08,0.0,10.0,30.0,-0.12,0.25,1.62,12.88,1.38,1.62,1.25,1.25,3.5,0.0
thierryonre,19.4,5,3,23,225,18,22,33,34,163,1,34,128,8,51,738,1.55,2.94,13.04,4,1,2,9.78,4.94,0.22,2,5,3,2,0,11,1,13,21.74,66.67,33.33,39.39,0.26,0.15,1.19,11.6,0.93,1.13,1.7,1.75,8.4,0.05
TicklMeElmo,15.900000000000002,-6,1,22,151,20,23,15,19,168,4,37,152,15,63,557,0.83,10.81,4.55,3,4,1,6.86,11.2,0.3,2,6,4,1,0,7,1,6,27.27,25.0,46.67,40.0,-0.38,0.06,1.38,9.5,1.26,1.45,0.94,1.19,10.57,0.25
TigertheLion,41.3,1,0,34,327,33,51,60,61,395,3,75,326,53,136,1554,1.2,4.0,0.0,18,1,1,9.62,6.58,0.25,4,4,2,1,0,20,0,22,11.76,50.0,33.33,36.67,0.02,0.0,0.82,7.92,0.8,1.23,1.45,1.48,9.56,0.07
Tinderfella,47.1,2,5,51,368,46,60,52,65,253,9,83,483,13,190,1555,1.08,10.84,9.8,14,13,0,7.22,4.87,0.16,5,17,6,4,0,8,3,13,33.33,66.67,15.38,25.0,0.04,0.11,1.08,7.81,0.98,1.27,1.1,1.38,5.37,0.19
tnevlos,222.7,2,29,264,1680,232,300,261,325,1172,54,397,2157,203,888,7455,1.08,13.6,10.98,68,64,3,6.36,4.49,0.16,13,76,37,13,3,72,22,83,28.79,35.14,27.59,31.8,0.01,0.13,1.19,7.54,1.04,1.35,1.17,1.46,5.26,0.24
toasty,47.6,-5,11,88,608,77,85,47,61,172,12,87,625,40,254,1391,0.72,13.79,12.5,8,14,0,6.91,3.66,0.12,4,13,10,2,2,9,3,15,14.77,20.0,19.15,31.91,-0.11,0.23,1.85,12.77,1.62,1.79,0.99,1.28,3.61,0.25
Toidi,750.6,-43,47,656,3519,604,896,1168,1357,9315,166,1342,6520,670,2662,23047,1.51,12.37,7.16,292,189,5,5.36,7.98,0.4,20,244,95,38,7,458,53,549,37.2,40.0,39.21,47.0,-0.06,0.06,0.87,4.69,0.8,1.19,1.56,1.81,12.41,0.22
TOP CAT,8.0,3,1,6,51,5,12,16,19,96,2,14,47,10,20,227,1.58,14.29,16.67,7,3,0,8.5,6.0,0.42,1,2,1,0,0,11,0,12,33.33,0.0,68.75,75.0,0.38,0.12,0.75,6.38,0.62,1.5,2.0,2.38,12.0,0.25
Trapsin,135.5,10,18,166,1178,148,183,172,211,1291,32,239,1533,153,628,4317,1.15,13.39,10.84,35,39,0,7.1,7.51,0.3,8,39,17,4,1,68,6,80,23.49,23.53,39.53,46.51,0.07,0.13,1.23,8.69,1.09,1.35,1.27,1.56,9.53,0.24
trash panda,16.8,-4,1,27,198,26,30,11,18,27,1,30,221,20,90,738,0.6,3.33,3.7,4,7,0,7.33,2.45,0.04,2,7,2,0,0,1,0,2,25.93,0.0,9.09,18.18,-0.24,0.06,1.61,11.79,1.55,1.79,0.65,1.07,1.61,0.06
trippi,155.8,31,23,173,1228,149,190,179,211,927,48,292,1635,155,671,4923,1.11,16.44,13.29,41,32,1,7.1,5.18,0.19,11,49,10,1,4,50,13,53,28.32,10.0,27.93,29.61,0.2,0.15,1.11,7.88,0.96,1.22,1.15,1.35,5.95,0.31
Tumblewood,96.6,2,6,85,657,79,101,116,150,717,28,170,893,90,368,3361,1.49,16.47,7.06,22,34,0,7.73,6.18,0.21,4,17,5,1,0,29,4,32,20.0,20.0,25.0,27.59,0.02,0.06,0.88,6.8,0.82,1.05,1.2,1.55,7.42,0.29
tutorial_wiz,40.2,7,0,12,31,12,30,44,50,619,4,68,317,25,127,1425,1.67,5.88,0.0,18,6,0,2.58,14.07,0.43,0,7,3,2,0,21,3,24,58.33,66.67,47.73,54.55,0.17,0.0,0.3,0.77,0.3,0.75,1.09,1.24,15.4,0.1
Tweak,12.0,3,1,14,69,11,16,14,15,84,2,20,80,5,33,414,0.94,10.0,7.14,5,1,2,4.93,6.0,0.2,0,5,1,1,0,4,1,6,35.71,100.0,28.57,42.86,0.25,0.08,1.17,5.75,0.92,1.33,1.17,1.25,7.0,0.17
twelvefive,136.6,-10,15,163,1468,145,184,154,200,805,57,245,1343,153,554,5222,1.09,23.27,9.2,39,46,3,9.01,5.23,0.15,21,39,12,6,3,63,7,66,23.93,50.0,40.91,42.86,-0.07,0.11,1.19,10.75,1.06,1.35,1.13,1.46,5.89,0.42
twirly,52.7,-14,0,29,120,28,51,88,93,464,4,91,332,33,136,2036,1.82,4.4,0.0,23,5,1,4.14,5.27,0.23,0,11,7,4,0,24,5,31,37.93,57.14,27.27,35.23,-0.27,0.0,0.55,2.28,0.53,0.97,1.67,1.76,8.8,0.08
Tyler Durden,111.4,5,8,122,737,113,138,123,135,785,18,204,1350,65,541,4099,0.98,8.82,6.56,25,12,1,6.04,6.38,0.19,2,30,9,3,0,35,2,47,24.59,33.33,28.46,38.21,0.04,0.07,1.1,6.62,1.01,1.24,1.1,1.21,7.05,0.16
umad,119.9,-5,15,217,1372,198,242,111,125,185,17,212,1339,90,544,5002,0.52,8.02,6.91,44,14,4,6.32,1.67,0.04,9,65,34,15,1,16,6,23,29.95,44.12,14.41,20.72,-0.04,0.13,1.81,11.44,1.65,2.02,0.93,1.04,1.54,0.14
Umpaqua,53.5,0,6,61,586,55,75,58,66,249,11,96,449,58,187,2121,0.88,11.46,9.84,20,8,0,9.61,4.29,0.12,6,10,6,1,2,11,2,17,16.39,16.67,18.97,29.31,0.0,0.11,1.14,10.95,1.03,1.4,1.08,1.23,4.65,0.21
Unaballer,36.1,-2,3,38,225,35,60,53,61,213,4,65,320,15,127,1579,1.02,6.15,7.89,25,8,0,5.92,4.02,0.13,1,11,5,5,0,17,1,17,28.95,100.0,32.08,32.08,-0.06,0.08,1.05,6.23,0.97,1.66,1.47,1.69,5.9,0.11
UNlTY,39.0,3,4,57,270,53,68,52,55,207,5,70,531,45,217,1298,0.81,7.14,7.02,15,3,0,4.74,3.98,0.16,1,22,6,3,0,16,5,19,38.6,50.0,30.77,36.54,0.08,0.1,1.46,6.92,1.36,1.74,1.33,1.41,5.31,0.13
urkel,24.0,3,4,21,220,17,27,44,47,228,1,44,197,0,78,940,1.74,2.27,19.05,10,3,0,10.48,5.18,0.24,3,2,0,0,1,18,1,20,9.52,0.0,40.91,45.45,0.12,0.17,0.88,9.17,0.71,1.12,1.83,1.96,9.5,0.04
Vader,45.0,9,7,70,582,62,76,47,54,150,7,78,514,30,208,1517,0.71,8.97,10.0,14,7,1,8.31,3.19,0.1,8,13,10,4,1,15,3,16,18.57,40.0,31.91,34.04,0.2,0.16,1.56,12.93,1.38,1.69,1.04,1.2,3.33,0.16
Vedic D,121.4,-10,16,163,924,145,194,153,175,346,16,218,1442,30,574,4895,0.9,7.34,9.82,49,22,2,5.67,2.26,0.07,8,45,15,9,1,28,7,35,27.61,60.0,18.3,22.88,-0.08,0.13,1.34,7.61,1.19,1.6,1.26,1.44,2.85,0.13
VerniSanders,32.6,-4,5,48,388,43,51,36,42,157,7,58,321,20,132,1187,0.82,12.07,10.42,8,6,0,8.08,4.36,0.13,5,15,5,3,0,10,2,18,31.25,60.0,27.78,50.0,-0.12,0.15,1.47,11.9,1.32,1.56,1.1,1.29,4.82,0.21
vic,8.0,2,2,10,165,8,11,8,10,33,1,14,81,15,35,288,0.91,7.14,20.0,3,2,0,16.5,4.12,0.11,3,2,1,0,0,3,0,1,20.0,0.0,37.5,12.5,0.25,0.25,1.25,20.62,1.0,1.38,1.0,1.25,4.12,0.12
W.E.B DuBall,7.5,2,0,1,5,1,3,22,26,76,2,14,57,0,22,340,8.67,14.29,0.0,2,4,0,5.0,3.45,0.22,0,0,0,0,0,4,2,5,0.0,0.0,18.18,22.73,0.27,0.0,0.13,0.67,0.13,0.4,2.93,3.47,10.13,0.27
wallsquirrel,131.2,16,14,155,1253,140,187,171,214,614,45,230,1427,224,604,5045,1.14,19.57,9.03,47,43,1,8.08,3.59,0.12,14,36,15,10,3,51,5,64,23.23,66.67,29.82,37.43,0.12,0.11,1.18,9.55,1.07,1.43,1.3,1.63,4.68,0.34
waterlemon,88.9,8,10,127,737,116,149,134,156,378,16,160,1071,20,426,3162,1.05,10.0,7.87,33,22,1,5.8,2.82,0.12,6,44,8,4,3,31,8,46,34.65,50.0,23.13,34.33,0.09,0.11,1.43,8.29,1.3,1.68,1.51,1.75,4.25,0.18
Wavy~Gravy,6.3,5,0,3,36,3,7,17,22,41,4,12,30,15,15,274,3.14,33.33,0.0,4,5,0,12.0,2.41,0.15,0,0,0,0,0,3,3,6,0.0,0.0,17.65,35.29,0.79,0.0,0.48,5.71,0.48,1.11,2.7,3.49,6.51,0.63
Way Maker,40.6,-1,3,56,376,53,68,39,55,158,12,82,420,25,169,1684,0.81,14.63,5.36,15,16,0,6.71,4.05,0.09,4,14,4,3,0,16,1,20,25.0,75.0,41.03,51.28,-0.02,0.07,1.38,9.26,1.31,1.67,0.96,1.35,3.89,0.3
Werth,50.8,20,8,55,434,45,58,68,114,223,25,90,471,50,192,1919,1.97,27.78,14.55,13,46,2,7.89,3.28,0.12,2,7,5,3,1,21,3,23,12.73,60.0,30.88,33.82,0.39,0.16,1.08,8.54,0.89,1.14,1.34,2.24,4.39,0.49
whateveritis,7.7,-5,0,10,46,10,18,4,4,45,0,14,75,10,32,275,0.22,0.0,0.0,8,0,0,4.6,11.25,0.16,0,4,0,0,0,1,1,1,40.0,0.0,25.0,25.0,-0.65,0.0,1.3,5.97,1.3,2.34,0.52,0.52,5.84,0.0
white,120.3,-15,14,197,1317,182,203,125,156,562,20,217,1441,115,589,4307,0.77,9.22,7.11,21,31,1,6.69,4.5,0.13,9,54,22,6,2,27,5,32,27.41,27.27,21.6,25.6,-0.12,0.12,1.64,10.95,1.51,1.69,1.04,1.3,4.67,0.17
WhiteBallker,107.9,17,20,147,1060,124,161,124,131,720,16,201,1075,50,430,3974,0.81,7.96,13.61,37,7,3,7.21,5.81,0.18,5,30,17,8,0,35,9,40,20.41,47.06,28.23,32.26,0.16,0.19,1.36,9.82,1.15,1.49,1.15,1.21,6.67,0.15
Wilma,60.9,1,12,95,750,83,96,54,60,151,9,110,605,115,261,2173,0.62,8.18,12.63,13,6,0,7.89,2.8,0.07,7,16,7,3,0,11,4,17,16.84,42.86,20.37,31.48,0.02,0.2,1.56,12.32,1.36,1.58,0.89,0.99,2.48,0.15
WinCtrlShftB,27.5,-9,3,40,212,37,49,27,31,84,6,48,264,45,111,1105,0.63,12.5,7.5,12,4,0,5.3,3.11,0.08,2,11,7,3,0,7,0,5,27.5,42.86,25.93,18.52,-0.33,0.11,1.45,7.71,1.35,1.78,0.98,1.13,3.05,0.22
