Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
#4 Meerkat,29.7,2,1,47,472,45,56,35,55,82,10,59,316,10,126,1262,0.98,16.95,2.13,11,20,1,10.04,2.34,0.06,5,10,4,4,0,4,0,7,21.28,100.0,11.43,20.0,0.07,0.03,1.58,15.89,1.52,1.89,1.18,1.85,2.76,0.34
1 Pixel Juke,20.0,-1,5,30,309,25,26,25,26,52,4,36,193,5,75,809,1.0,11.11,16.67,1,1,0,10.3,2.08,0.06,2,4,1,0,0,3,2,11,13.33,0.0,12.0,44.0,-0.05,0.25,1.5,15.45,1.25,1.3,1.25,1.3,2.6,0.2
11th Cmndmnt,78.1,6,8,91,635,81,118,97,110,492,22,151,746,60,304,2869,0.93,14.57,8.79,37,13,2,6.98,5.07,0.17,3,27,14,7,2,26,5,32,29.67,50.0,26.8,32.99,0.08,0.1,1.17,8.13,1.04,1.51,1.24,1.41,6.3,0.28
12384,178.2,31,24,200,1953,172,218,272,311,1283,53,320,1789,83,718,6823,1.43,16.56,12.0,46,39,4,9.76,4.72,0.19,24,33,11,3,4,93,21,117,16.5,27.27,34.19,43.01,0.17,0.13,1.12,10.96,0.97,1.22,1.53,1.75,7.2,0.3
13.5 inches,100.0,-16,1,37,189,35,77,148,171,1159,18,178,670,125,285,3550,2.22,10.11,2.7,42,23,1,5.11,7.83,0.33,1,18,10,4,0,51,6,59,48.65,40.0,34.46,39.86,-0.16,0.01,0.37,1.89,0.35,0.77,1.48,1.71,11.59,0.18
1deag,146.3,2,9,116,904,107,170,217,267,1107,49,270,1117,142,466,4926,1.57,18.15,7.76,63,50,0,7.79,5.1,0.22,9,26,7,5,0,66,6,70,22.41,71.43,30.41,32.26,0.01,0.06,0.79,6.18,0.73,1.16,1.48,1.83,7.57,0.33
1Reds9,4.0,-5,0,4,23,4,5,7,7,16,0,6,40,0,16,181,1.4,0.0,0.0,1,0,0,5.75,2.29,0.09,0,1,1,1,0,4,0,4,25.0,100.0,57.14,57.14,-1.25,0.0,1.0,5.75,1.0,1.25,1.75,1.75,4.0,0.0
256,1.4,3,0,2,9,2,2,1,1,11,0,0,10,0,4,51,0.5,0.0,0.0,0,0,0,4.5,11.0,0.22,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2.14,0.0,1.43,6.43,1.43,1.43,0.71,0.71,7.86,0.0
2P1S,324.4,17,49,469,4331,413,502,424,489,1320,69,604,3643,275,1481,12393,0.97,11.42,10.45,89,65,7,9.23,3.11,0.11,61,121,56,21,7,100,22,130,25.8,37.5,23.58,30.66,0.05,0.15,1.45,13.35,1.27,1.55,1.31,1.51,4.07,0.21
3.1 Thor,8.0,-2,0,8,68,7,11,12,12,75,0,14,61,0,24,318,1.09,0.0,0.0,4,0,1,8.5,6.25,0.24,1,1,0,0,0,5,1,6,12.5,0.0,41.67,50.0,-0.25,0.0,1.0,8.5,0.88,1.38,1.5,1.5,9.38,0.0
555555555555,48.699999999999996,6,4,42,345,38,67,69,72,358,6,95,398,20,160,1843,1.07,6.32,9.52,29,3,0,8.21,5.19,0.19,3,5,2,1,1,14,3,25,11.9,50.0,20.29,36.23,0.12,0.08,0.86,7.08,0.78,1.38,1.42,1.48,7.35,0.12
8-),192.7,-28,18,256,1480,238,299,223,272,1139,38,351,2319,165,945,6640,0.91,10.83,7.03,61,49,0,5.78,5.11,0.17,9,81,33,13,2,54,6,64,31.64,39.39,24.22,28.7,-0.15,0.09,1.33,7.68,1.24,1.55,1.16,1.41,5.91,0.2
><><><><><><,108.6,12,19,176,1389,156,201,125,137,267,23,196,1265,95,517,4360,0.68,11.73,10.8,45,12,1,7.89,2.14,0.06,14,45,16,6,3,21,1,34,25.57,37.5,16.8,27.2,0.11,0.17,1.62,12.79,1.44,1.85,1.15,1.26,2.46,0.21
@pro,210.5,-16,17,265,1550,246,323,286,332,1208,43,367,2305,140,930,7775,1.03,11.72,6.42,77,46,2,5.85,4.22,0.16,10,77,27,6,2,93,13,116,29.06,22.22,32.52,40.56,-0.08,0.08,1.26,7.36,1.17,1.53,1.36,1.58,5.74,0.2
\m\=^_^=/m/,100.1,-26,10,100,819,90,112,130,154,875,39,187,1012,135,423,3701,1.38,20.86,10.0,22,24,0,8.19,6.73,0.24,8,20,2,1,2,47,7,56,20.0,50.0,36.15,43.08,-0.26,0.1,1.0,8.18,0.9,1.12,1.3,1.54,8.74,0.39
`ArryKane,107.5,3,8,99,622,91,126,118,136,807,21,192,1069,133,444,3671,1.08,10.94,8.08,35,18,0,6.28,6.84,0.22,3,28,12,5,1,41,3,49,28.28,41.67,34.75,41.53,0.03,0.07,0.92,5.79,0.85,1.17,1.1,1.27,7.51,0.2
`~`,63.2,-5,7,85,478,78,106,65,78,385,17,110,677,110,288,2562,0.74,15.45,8.24,28,13,0,5.62,5.92,0.15,5,26,10,4,1,17,3,26,30.59,40.0,26.15,40.0,-0.08,0.11,1.34,7.56,1.23,1.68,1.03,1.23,6.09,0.27
a frog,0.9,2,1,2,26,0,0,1,1,3,0,0,0,0,0,24,0.0,0.0,50.0,0,0,1,13.0,3.0,0.12,1,0,0,0,0,1,0,0,0.0,0.0,100.0,0.0,2.22,1.11,2.22,28.89,0.0,0.0,1.11,1.11,3.33,0.0
A Straw Hat,78.1,12,5,77,589,72,107,121,137,542,14,149,815,99,337,2899,1.28,9.4,6.49,35,16,0,7.65,4.48,0.19,7,23,11,5,0,43,7,52,29.87,45.45,35.54,42.98,0.15,0.06,0.99,7.54,0.92,1.37,1.55,1.75,6.94,0.18
aardvark,24.2,-4,1,22,170,21,34,29,35,221,4,42,220,45,95,912,1.03,9.52,4.55,13,6,0,7.73,7.62,0.24,2,6,2,0,0,9,2,14,27.27,0.0,31.03,48.28,-0.17,0.04,0.91,7.02,0.87,1.4,1.2,1.45,9.13,0.17
aaron,398.2,17,48,502,3054,452,558,437,553,3017,100,726,4593,350,1868,12621,0.99,13.77,9.56,106,116,2,6.08,6.9,0.24,20,154,69,24,8,153,21,180,30.68,34.78,35.01,41.19,0.04,0.12,1.26,7.67,1.14,1.4,1.1,1.39,7.58,0.25
Able,187.9,2,14,219,1349,204,282,267,299,1905,21,332,1802,160,742,5770,1.06,6.33,6.39,78,32,1,6.16,7.13,0.33,11,71,34,10,1,78,13,109,32.42,29.41,29.21,40.82,0.01,0.07,1.17,7.18,1.09,1.5,1.42,1.59,10.14,0.11
Acuraun,168.3,17,17,163,1291,146,192,237,289,1662,61,303,1588,102,640,5679,1.51,20.13,10.43,46,52,0,7.92,7.01,0.29,13,44,17,5,1,93,13,107,26.99,29.41,39.24,45.15,0.1,0.1,0.97,7.67,0.87,1.14,1.41,1.72,9.88,0.36
Adamn,82.6,13,10,92,608,82,103,102,125,653,22,154,862,105,357,2741,1.21,14.29,10.87,21,23,0,6.61,6.4,0.24,4,24,9,2,1,22,3,27,26.09,22.22,21.57,26.47,0.16,0.12,1.11,7.36,0.99,1.25,1.23,1.51,7.91,0.27
aeps002,14.9,0,0,10,37,9,17,27,27,195,1,31,121,5,47,492,1.59,3.23,0.0,8,0,1,3.7,7.22,0.4,0,6,2,1,0,9,1,10,60.0,50.0,33.33,37.04,0.0,0.0,0.67,2.48,0.6,1.14,1.81,1.81,13.09,0.07
AJ.,65.2,-2,9,96,667,87,106,96,116,198,23,116,738,20,294,2509,1.09,19.83,9.38,19,20,0,6.95,2.06,0.08,4,22,11,5,0,24,4,29,22.92,45.45,25.0,30.21,-0.03,0.14,1.47,10.23,1.33,1.63,1.47,1.78,3.04,0.35
ALCAEUS,87.8,4,11,131,1197,120,140,58,79,179,26,167,886,80,362,3695,0.56,15.57,8.4,20,21,0,9.14,3.09,0.05,13,25,13,3,0,10,1,11,19.08,23.08,17.24,18.97,0.05,0.13,1.49,13.63,1.37,1.59,0.66,0.9,2.04,0.3
ALEXJONES,8.2,-1,1,10,92,9,15,8,8,64,0,14,61,8,25,358,0.53,0.0,10.0,6,0,0,9.2,8.0,0.18,1,1,0,0,0,4,0,5,10.0,0.0,50.0,62.5,-0.12,0.12,1.22,11.22,1.1,1.83,0.98,0.98,7.8,0.0
AmishVacuum,118.8,-13,14,184,1342,169,225,122,157,307,30,208,1365,134,560,4503,0.7,14.42,7.61,56,35,1,7.29,2.52,0.07,15,53,22,11,0,33,6,37,28.8,50.0,27.05,30.33,-0.11,0.12,1.55,11.3,1.42,1.89,1.03,1.32,2.58,0.25
an,33.1,-1,1,52,251,51,61,43,45,198,3,57,370,5,147,962,0.74,5.26,1.92,10,2,0,4.83,4.6,0.21,2,18,5,1,0,17,2,21,34.62,20.0,39.53,48.84,-0.03,0.03,1.57,7.58,1.54,1.84,1.3,1.36,5.98,0.09
anduin,33.5,-4,6,49,182,43,56,41,45,275,8,62,361,10,142,910,0.8,12.9,12.24,13,4,0,3.71,6.71,0.3,0,20,7,0,0,18,1,15,40.82,0.0,43.9,36.59,-0.12,0.18,1.46,5.43,1.28,1.67,1.22,1.34,8.21,0.24
ANDYKANSAS,72.2,4,7,79,589,71,100,99,113,462,14,128,708,205,317,2828,1.13,10.94,8.86,29,14,1,7.46,4.67,0.16,2,16,7,4,0,28,4,30,20.25,57.14,28.28,30.3,0.06,0.1,1.09,8.16,0.98,1.39,1.37,1.57,6.4,0.19
Ann with a E,220.9,-14,19,233,1256,212,315,265,340,1623,73,393,2047,182,838,8295,1.08,18.58,8.15,103,75,2,5.39,6.12,0.2,7,77,38,10,2,82,14,89,33.05,26.32,30.94,33.58,-0.06,0.09,1.05,5.69,0.96,1.43,1.2,1.54,7.35,0.33
anti-re,364.7,23,42,471,3532,424,517,383,438,2034,111,682,4011,254,1618,11522,0.85,16.28,8.92,93,55,5,7.5,5.31,0.18,40,131,54,17,4,116,17,132,27.81,31.48,30.29,34.46,0.06,0.12,1.29,9.68,1.16,1.42,1.05,1.2,5.58,0.3
Anti_Social,719.9,-30,57,749,4304,689,940,881,965,8439,97,1318,7628,420,3058,22509,1.03,7.36,7.61,251,84,3,5.75,9.58,0.37,20,214,74,21,10,333,37,383,28.57,28.38,37.8,43.47,-0.04,0.08,1.04,5.98,0.96,1.31,1.22,1.34,11.72,0.13
armed walrus,0.9,0,0,0,0,0,1,0,0,6,0,0,10,0,4,39,0.0,0.0,0.0,1,0,0,0.0,0.0,0.15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,6.67,0.0
ARoseOTGrey,8.6,-1,0,6,85,6,6,9,10,9,4,16,59,0,22,427,1.67,25.0,0.0,0,1,0,14.17,1.0,0.02,1,1,0,0,0,1,0,0,16.67,0.0,11.11,0.0,-0.12,0.0,0.7,9.88,0.7,0.7,1.05,1.16,1.05,0.47
asap,45.4,-2,3,58,372,54,69,71,76,364,11,80,574,25,229,1604,1.1,13.75,5.17,15,5,1,6.41,5.13,0.23,3,14,7,4,1,19,2,27,24.14,57.14,26.76,38.03,-0.04,0.07,1.28,8.19,1.19,1.52,1.56,1.67,8.02,0.24
Atticus,163.1,15,25,247,1941,219,274,172,211,420,39,302,1845,100,742,6852,0.77,12.91,10.12,55,39,3,7.86,2.44,0.06,18,54,29,11,6,27,12,40,21.86,37.93,15.7,23.26,0.09,0.15,1.51,11.9,1.34,1.68,1.05,1.29,2.58,0.24
AVP,282.0,0,33,384,2568,350,458,222,256,806,45,509,2759,240,1130,10958,0.56,8.84,8.59,108,34,1,6.69,3.63,0.07,15,97,44,22,2,42,10,52,25.26,50.0,18.92,23.42,0.0,0.12,1.36,9.11,1.24,1.62,0.79,0.91,2.86,0.16
babyTron,24.5,-1,3,50,269,46,51,30,33,63,4,42,308,39,129,996,0.65,9.52,6.0,5,3,1,5.38,2.1,0.06,1,14,7,5,1,2,2,6,28.0,71.43,6.67,20.0,-0.04,0.12,2.04,10.98,1.88,2.08,1.22,1.35,2.57,0.16
BadTrash,18.0,-1,1,25,152,24,33,23,27,89,5,37,196,0,76,658,0.82,13.51,4.0,9,4,0,6.08,3.87,0.14,1,7,3,0,0,5,2,8,28.0,0.0,21.74,34.78,-0.06,0.06,1.39,8.44,1.33,1.83,1.28,1.5,4.94,0.28
BaII,38.2,-6,1,45,206,44,56,51,57,278,10,68,539,20,214,1311,1.02,14.71,2.22,12,6,0,4.58,5.45,0.21,1,15,10,6,0,12,2,14,33.33,60.0,23.53,27.45,-0.16,0.03,1.18,5.39,1.15,1.47,1.34,1.49,7.28,0.26
BalIgod,24.4,0,1,43,394,42,44,27,30,32,8,44,336,15,135,996,0.68,18.18,2.33,2,3,0,9.16,1.19,0.03,7,4,2,1,1,4,2,5,9.3,50.0,14.81,18.52,0.0,0.04,1.76,16.15,1.72,1.8,1.11,1.23,1.31,0.33
BallAnka,68.0,7,12,98,786,85,110,66,79,243,19,118,782,35,311,2283,0.72,16.1,12.24,25,13,1,8.02,3.68,0.11,7,18,5,1,0,13,5,19,18.37,20.0,19.7,28.79,0.1,0.18,1.44,11.56,1.25,1.62,0.97,1.16,3.57,0.28
BALLDON'TLIE,184.2,2,19,199,1364,178,209,268,337,1856,68,333,1791,90,716,5380,1.61,20.42,9.55,31,69,2,6.85,6.93,0.34,9,42,17,6,4,115,14,133,21.11,35.29,42.91,49.63,0.01,0.1,1.08,7.4,0.97,1.13,1.45,1.83,10.08,0.37
BallManafort,27.3,-4,3,50,267,47,58,26,27,127,4,55,340,15,137,993,0.47,7.27,6.0,11,1,0,5.34,4.88,0.13,1,12,5,1,0,5,3,6,24.0,20.0,19.23,23.08,-0.15,0.11,1.83,9.78,1.72,2.12,0.95,0.99,4.65,0.15
Ballzilla,477.7,-17,37,544,3380,506,662,555,646,3616,98,885,4841,414,1973,15664,0.98,11.07,6.8,156,91,1,6.21,6.52,0.23,26,163,52,25,3,190,22,222,29.96,48.08,34.23,40.0,-0.04,0.08,1.14,7.08,1.06,1.39,1.16,1.35,7.57,0.21
Bamboozler,451.7,-3,49,660,4147,605,729,399,456,2589,78,820,5269,328,2121,13544,0.63,9.51,7.42,124,57,6,6.28,6.49,0.19,35,194,59,16,5,123,13,142,29.39,27.12,30.83,35.59,-0.01,0.11,1.46,9.18,1.34,1.61,0.88,1.01,5.73,0.17
BaotsnThrows,16.2,1,1,19,113,18,23,21,25,51,4,35,199,5,79,735,1.09,11.43,5.26,5,4,0,5.95,2.43,0.07,1,5,2,2,0,6,1,6,26.32,100.0,28.57,28.57,0.06,0.06,1.17,6.98,1.11,1.42,1.3,1.54,3.15,0.25
BarryBerkman,71.0,-1,7,76,548,68,94,76,109,307,20,133,813,75,333,2613,1.16,15.04,9.21,26,33,1,7.21,4.04,0.12,5,21,5,2,0,14,3,22,27.63,40.0,18.42,28.95,-0.01,0.1,1.07,7.72,0.96,1.32,1.07,1.54,4.32,0.28
BasedBall,53.6,5,7,52,308,41,67,59,73,425,8,100,397,88,169,1967,1.09,8.0,13.46,26,14,4,5.92,7.2,0.22,2,12,6,4,0,18,3,24,23.08,66.67,30.51,40.68,0.09,0.13,0.97,5.75,0.76,1.25,1.1,1.36,7.93,0.15
Batman.,162.8,30,22,156,1824,133,176,253,327,1127,53,298,1433,198,599,6243,1.86,17.79,14.1,43,74,1,11.69,4.45,0.18,28,18,7,2,2,104,13,108,11.54,28.57,41.11,42.69,0.18,0.14,0.96,11.2,0.82,1.08,1.55,2.01,6.92,0.33
bbb,62.9,-17,6,82,389,75,97,66,85,375,16,114,647,40,262,1984,0.88,14.04,7.32,22,19,1,4.74,5.68,0.19,2,27,7,1,1,24,1,28,32.93,14.29,36.36,42.42,-0.27,0.1,1.3,6.18,1.19,1.54,1.05,1.35,5.96,0.25
Beach,295.5,31,15,245,1273,228,338,363,412,3485,36,543,2649,368,1104,9293,1.22,6.63,6.12,110,49,2,5.2,9.6,0.38,5,80,24,14,3,136,19,157,32.65,58.33,37.47,43.25,0.1,0.05,0.83,4.31,0.77,1.14,1.23,1.39,11.79,0.12
beef,16.3,3,4,23,184,19,27,17,19,117,2,30,263,30,110,498,0.7,6.67,17.39,8,2,0,8.0,6.88,0.23,3,7,2,1,0,9,0,9,30.43,50.0,52.94,52.94,0.18,0.25,1.41,11.29,1.17,1.66,1.04,1.17,7.18,0.12
Belacqua,313.9,10,32,347,2515,309,430,425,545,1733,144,573,2926,155,1171,11751,1.27,25.13,9.22,121,120,6,7.25,4.08,0.15,26,101,50,24,3,135,23,166,29.11,48.0,31.76,39.06,0.03,0.1,1.11,8.01,0.98,1.37,1.35,1.74,5.52,0.46
benks,8.2,1,1,12,83,10,14,8,10,55,1,14,85,42,42,267,0.71,7.14,8.33,4,2,1,6.92,6.88,0.21,1,4,0,0,0,2,1,3,33.33,0.0,25.0,37.5,0.12,0.12,1.46,10.12,1.22,1.71,0.98,1.22,6.71,0.12
BENOlT,8.0,-1,1,6,38,5,9,14,14,101,1,14,68,0,26,285,1.56,7.14,16.67,4,0,0,6.33,7.21,0.35,0,1,1,1,0,5,1,4,16.67,100.0,35.71,28.57,-0.12,0.12,0.75,4.75,0.62,1.12,1.75,1.75,12.62,0.12
BertaLovejoy,120.5,-13,17,209,1452,191,229,56,88,159,33,214,1275,80,520,4894,0.38,15.42,8.13,38,32,1,6.95,2.84,0.03,13,50,19,12,1,14,3,15,23.92,63.16,25.0,26.79,-0.11,0.14,1.73,12.05,1.59,1.9,0.46,0.73,1.32,0.27
Better Mamba,103.8,-14,7,99,502,90,111,132,166,955,32,181,904,125,379,3460,1.5,17.68,7.07,21,34,2,5.07,7.23,0.28,3,36,18,6,1,42,9,51,36.36,33.33,31.82,38.64,-0.13,0.07,0.95,4.84,0.87,1.07,1.27,1.6,9.2,0.31
Bidet->Wipe,39.3,-1,3,43,505,40,50,34,39,148,6,72,396,25,161,1607,0.78,8.33,6.98,10,5,0,11.74,4.35,0.09,10,7,7,2,0,9,3,13,16.28,28.57,26.47,38.24,-0.03,0.08,1.09,12.85,1.02,1.27,0.87,0.99,3.77,0.15
billy:),7.4,-3,0,5,42,5,12,14,17,62,4,14,112,15,47,362,1.42,28.57,0.0,7,3,0,8.4,4.43,0.17,0,1,1,1,0,3,1,9,20.0,100.0,21.43,64.29,-0.41,0.0,0.68,5.68,0.68,1.62,1.89,2.3,8.38,0.54
bitter heart,306.0,-7,25,275,1510,247,343,508,599,3048,94,548,2545,248,1039,9241,1.75,17.15,9.09,96,91,3,5.49,6.0,0.33,8,86,29,7,2,163,20,203,31.27,24.14,32.09,39.96,-0.02,0.08,0.9,4.93,0.81,1.12,1.66,1.96,9.96,0.31
Black Mamba,8.0,4,2,15,98,13,15,5,16,13,3,14,87,10,36,317,1.07,21.43,13.33,2,11,0,6.53,2.6,0.04,1,3,2,0,0,1,0,1,20.0,0.0,20.0,20.0,0.5,0.25,1.88,12.25,1.62,1.88,0.62,2.0,1.62,0.38
bleast,11.9,6,4,18,114,14,18,8,11,73,3,21,132,15,55,472,0.61,14.29,22.22,4,3,0,6.33,9.12,0.15,0,4,1,1,0,1,2,2,22.22,100.0,12.5,25.0,0.5,0.34,1.51,9.58,1.18,1.51,0.67,0.92,6.13,0.25
BluMyself,1.0,0,0,0,0,0,0,2,3,1,0,0,10,8,5,30,0.0,0.0,0.0,0,1,0,0.0,0.5,0.03,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
Boat,502.8,17,55,691,4742,631,814,574,670,3478,110,920,5424,455,2210,17804,0.82,11.96,7.96,183,96,5,6.86,6.06,0.2,44,190,79,30,8,174,38,208,27.5,37.97,30.31,36.24,0.03,0.11,1.37,9.43,1.25,1.62,1.14,1.33,6.92,0.22
Bob theBall,3.2,1,0,3,6,3,6,1,2,23,0,6,30,15,15,123,0.33,0.0,0.0,3,1,0,2.0,23.0,0.19,0,2,0,0,0,0,0,1,66.67,0.0,0.0,100.0,0.31,0.0,0.94,1.88,0.94,1.88,0.31,0.62,7.19,0.0
BobTheBob,47.6,18,1,29,152,28,60,70,73,536,5,86,339,40,140,1758,1.22,5.81,3.45,32,3,0,5.24,7.66,0.3,0,4,3,1,0,24,8,26,13.79,33.33,34.29,37.14,0.38,0.02,0.61,3.19,0.59,1.26,1.47,1.53,11.26,0.11
BOFA,17.8,-8,0,26,120,26,32,14,18,120,6,34,217,23,88,609,0.56,17.65,0.0,6,4,0,4.62,8.57,0.2,0,11,4,4,0,2,0,2,42.31,100.0,14.29,14.29,-0.45,0.0,1.46,6.74,1.46,1.8,0.79,1.01,6.74,0.34
bones,65.89999999999999,-5,2,43,353,41,66,83,97,871,14,119,591,25,235,2144,1.47,11.76,4.65,25,14,0,8.21,10.49,0.41,3,14,5,2,0,30,8,33,32.56,40.0,36.14,39.76,-0.08,0.03,0.65,5.36,0.62,1.0,1.26,1.47,13.22,0.21
Booya Ball,37.9,6,9,44,501,34,51,52,71,185,11,75,309,65,135,1561,1.39,14.67,20.45,17,19,1,11.39,3.56,0.12,6,9,3,2,2,17,0,16,20.45,66.67,32.69,30.77,0.16,0.24,1.16,13.22,0.9,1.35,1.37,1.87,4.88,0.29
Bow Down,135.3,-14,14,157,1151,142,190,181,213,717,33,255,1118,123,460,5080,1.12,12.94,8.92,48,32,1,7.33,3.96,0.14,13,39,13,4,1,47,6,50,24.84,30.77,25.97,27.62,-0.1,0.1,1.16,8.51,1.05,1.4,1.34,1.57,5.3,0.24
bronny james,78.1,6,7,101,673,94,116,83,93,419,16,144,738,40,298,2784,0.8,11.11,6.93,22,10,0,6.66,5.05,0.15,4,26,11,4,0,14,2,26,25.74,36.36,16.87,31.33,0.08,0.09,1.29,8.62,1.2,1.49,1.06,1.19,5.36,0.2
broseph,270.2,-18,25,360,2199,331,425,255,305,1012,53,515,3228,293,1324,9312,0.72,10.29,6.94,94,50,4,6.11,3.97,0.11,15,116,45,22,4,59,5,71,32.22,48.89,23.14,27.84,-0.07,0.09,1.33,8.14,1.23,1.57,0.94,1.13,3.75,0.2
bryte,87.5,-9,10,109,618,98,139,95,112,543,23,156,751,56,306,3446,0.81,14.74,9.17,41,17,1,5.67,5.72,0.16,2,29,6,1,0,30,4,36,26.61,16.67,31.58,37.89,-0.1,0.11,1.25,7.06,1.12,1.59,1.09,1.28,6.21,0.26
bubblez,822.0,-48,106,1107,7662,988,1201,790,1000,5000,219,1503,8777,713,3576,28081,0.83,14.57,9.58,213,210,13,6.92,6.33,0.18,55,283,103,42,3,268,42,335,25.56,40.78,33.92,42.41,-0.06,0.13,1.35,9.32,1.2,1.46,0.96,1.22,6.08,0.27
BUTT,189.1,3,20,304,2484,281,335,144,184,548,54,349,2244,241,931,7811,0.55,15.47,6.58,54,40,3,8.17,3.81,0.07,22,62,25,11,0,24,7,32,20.39,44.0,16.67,22.22,0.02,0.11,1.61,13.14,1.49,1.77,0.76,0.97,2.9,0.29
Butter,378.8,40,42,400,2397,356,475,493,623,4148,128,707,3825,313,1560,11201,1.31,18.1,10.5,119,130,2,5.99,8.41,0.37,14,117,39,15,0,200,20,244,29.25,38.46,40.57,49.49,0.11,0.11,1.06,6.33,0.94,1.25,1.3,1.64,10.95,0.34
Button,34.9,2,2,28,211,25,36,50,59,349,8,63,356,20,142,1063,1.64,12.7,7.14,11,9,1,7.54,6.98,0.33,2,6,0,0,0,12,2,20,21.43,0.0,24.0,40.0,0.06,0.06,0.8,6.05,0.72,1.03,1.43,1.69,10.0,0.23
C-3P0,41.2,2,6,73,475,67,81,39,43,199,6,72,517,10,206,1432,0.53,8.33,8.22,14,4,0,6.51,5.1,0.14,4,20,10,3,1,13,3,13,27.4,30.0,33.33,33.33,0.05,0.15,1.77,11.53,1.63,1.97,0.95,1.04,4.83,0.15
CA$H.,69.1,-1,7,57,287,50,76,119,132,838,9,128,628,68,255,2174,1.74,7.03,12.28,26,13,0,5.04,7.04,0.39,1,20,10,1,0,52,4,54,35.09,10.0,43.7,45.38,-0.01,0.1,0.82,4.15,0.72,1.1,1.72,1.91,12.13,0.13
cannibal,208.3,-4,16,189,1196,172,245,279,324,2137,37,392,1908,188,781,7014,1.32,9.44,8.47,73,45,1,6.33,7.66,0.3,13,63,30,9,1,93,4,105,33.33,30.0,33.33,37.63,-0.02,0.08,0.91,5.74,0.83,1.18,1.34,1.56,10.26,0.18
cantab,72.6,-2,12,139,762,125,150,67,75,144,13,126,960,80,392,2616,0.5,10.32,8.63,25,8,2,5.48,2.15,0.06,5,41,18,7,0,12,3,21,29.5,38.89,17.91,31.34,-0.03,0.17,1.91,10.5,1.72,2.07,0.92,1.03,1.98,0.18
cantstop,43.5,-20,3,53,334,50,61,33,36,166,3,79,381,35,157,1634,0.59,3.8,5.66,11,3,0,6.3,5.03,0.1,4,16,9,2,0,7,0,9,30.19,22.22,21.21,27.27,-0.46,0.07,1.22,7.68,1.15,1.4,0.76,0.83,3.82,0.07
CappinFalcon,50.6,-2,6,77,528,71,89,77,86,262,8,88,526,40,214,2123,0.97,9.09,7.79,18,9,0,6.86,3.4,0.12,3,14,11,3,0,13,8,25,18.18,27.27,16.88,32.47,-0.04,0.12,1.52,10.43,1.4,1.76,1.52,1.7,5.18,0.16
CatPuke,60.8,-5,5,89,634,84,98,53,60,283,8,108,731,45,295,1929,0.61,7.41,5.62,14,7,0,7.12,5.34,0.15,6,21,7,3,0,17,0,17,23.6,42.86,32.08,32.08,-0.08,0.08,1.46,10.43,1.38,1.61,0.87,0.99,4.65,0.13
CBad,32.3,3,3,38,253,35,42,22,30,166,7,60,355,15,143,1179,0.71,11.67,7.89,7,8,0,6.66,7.55,0.14,2,11,6,3,0,5,0,4,28.95,50.0,22.73,18.18,0.09,0.09,1.18,7.83,1.08,1.3,0.68,0.93,5.14,0.22
cereballsy,162.9,20,24,267,2385,240,286,163,210,377,41,301,1820,250,768,6658,0.73,13.62,8.99,46,47,3,8.93,2.31,0.06,30,61,24,12,1,26,10,42,22.85,50.0,15.95,25.77,0.12,0.15,1.64,14.64,1.47,1.76,1.0,1.29,2.31,0.25
Ceremony,278.6,-20,36,400,2720,362,433,245,291,1465,63,526,3090,210,1252,9006,0.67,11.98,9.0,71,46,2,6.8,5.98,0.16,20,87,35,17,3,71,11,91,21.75,48.57,28.98,37.14,-0.07,0.13,1.44,9.76,1.3,1.55,0.88,1.04,5.26,0.23
chaiwala,22.9,-9,1,40,222,39,46,24,31,82,6,40,266,0,104,963,0.67,15.0,2.5,7,7,0,5.55,3.42,0.09,2,14,6,5,0,4,1,7,35.0,83.33,16.67,29.17,-0.39,0.04,1.75,9.69,1.7,2.01,1.05,1.35,3.58,0.26
Champagne,44.0,5,3,53,301,49,64,55,62,347,5,79,404,40,168,1300,0.97,6.33,5.66,15,7,1,5.68,6.31,0.27,2,21,5,1,0,25,3,28,39.62,20.0,45.45,50.91,0.11,0.07,1.2,6.84,1.11,1.45,1.25,1.41,7.89,0.11
chaotiq,4.2,5,2,5,79,3,3,3,6,25,2,6,40,0,16,119,2.0,33.33,40.0,0,3,0,15.8,8.33,0.21,2,0,0,0,0,0,0,1,0.0,0.0,0.0,33.33,1.19,0.48,1.19,18.81,0.71,0.71,0.71,1.43,5.95,0.48
