Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,matchId,mapName
TheYoungWolf,Blue,0.2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.0,0.0,2.33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960936,Thicket 2
rai,Red,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960936,Thicket 2
LogisticMap,Blue,0.2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0,0,1,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960936,Thicket 2
Homie,Red,0.2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.0,2.0,0.33,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,3960936,Thicket 2
o o l e r,Red,0.2,0,0,1,3,1,1,0,0,0,0,0,5,0,2,6,0.0,0.0,0.0,0,0,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960936,Thicket 2
Jukester,Blue,7.2,-5,1,14,59,13,16,12,14,8,2,14,95,0,38,279,0.88,14.29,7.14,3,2,0,4.21,0.67,0.03,0,4,0,0,1,3,0,4,28.57,0.0,25.0,33.33,3960939,Moon Base 2024
lizzey,Red,7.2,5,2,7,45,5,9,10,11,91,2,14,64,5,25,212,1.22,14.29,28.57,4,1,0,6.43,9.1,0.43,0,1,1,0,1,4,0,3,14.29,0.0,40.0,30.0,3960939,Moon Base 2024
360broscope,Red,7.2,5,2,15,89,13,14,12,12,42,1,14,120,0,48,212,0.86,7.14,13.33,1,0,0,5.93,3.5,0.2,0,4,1,0,0,6,1,6,26.67,0.0,50.0,50.0,3960939,Moon Base 2024
alchemist,Blue,7.2,-5,1,6,27,5,8,10,11,55,1,14,66,5,27,279,1.38,7.14,16.67,3,1,0,4.5,5.5,0.2,0,3,2,1,0,1,0,5,50.0,50.0,10.0,50.0,3960939,Moon Base 2024
eee,Red,7.2,5,2,13,83,11,16,17,22,44,1,14,102,0,40,212,1.38,7.14,15.38,5,5,0,6.38,2.59,0.21,0,2,2,2,0,5,2,6,15.38,100.0,29.41,35.29,3960939,Moon Base 2024
BallAnka,Blue,7.2,-5,0,9,62,9,11,10,16,47,2,14,77,0,30,279,1.45,14.29,0.0,2,6,0,6.89,4.7,0.17,1,3,1,0,0,4,1,6,33.33,0.0,40.0,60.0,3960939,Moon Base 2024
Trapsin,Red,7.2,5,1,9,62,8,11,5,10,45,3,14,98,0,38,212,0.91,21.43,11.11,3,5,0,6.89,9.0,0.21,0,2,1,1,0,3,0,3,22.22,100.0,60.0,60.0,3960939,Moon Base 2024
BallsToYou.,Blue,7.2,-5,0,17,64,17,20,5,8,17,2,14,95,0,38,279,0.4,14.29,0.0,3,3,0,3.76,3.4,0.06,0,8,4,2,0,1,0,2,47.06,50.0,20.0,40.0,3960939,Moon Base 2024
Xx360NoSwagx,Blue,8.2,-1,0,7,102,7,7,18,23,76,4,15,68,15,29,318,3.29,26.67,0.0,0,5,0,14.57,4.22,0.24,2,0,1,0,0,6,0,7,0.0,0.0,33.33,38.89,3960940,Combine
yawn,Red,8.2,1,0,5,37,5,7,20,28,71,3,15,56,20,26,285,4.0,20.0,0.0,2,8,0,7.4,3.55,0.25,0,1,0,0,0,5,0,4,20.0,0.0,25.0,20.0,3960940,Combine
CoffeeSnoot,Red,8.2,1,4,14,78,10,11,11,13,7,2,15,55,10,24,285,1.18,13.33,28.57,1,2,0,5.57,0.64,0.02,1,3,1,0,0,2,0,2,21.43,0.0,18.18,18.18,3960940,Combine
nej,Blue,8.2,-1,3,16,119,13,16,7,7,29,1,15,64,20,28,318,0.44,6.67,18.75,3,0,0,7.44,4.14,0.09,1,3,1,0,1,2,0,4,18.75,0.0,28.57,57.14,3960940,Combine
mmmbogy,Blue,8.2,-1,0,11,32,11,21,5,5,11,1,15,78,5,31,318,0.24,6.67,0.0,10,0,0,2.91,2.2,0.03,0,5,2,0,0,1,1,1,45.45,0.0,20.0,20.0,3960940,Combine
AVP,Red,8.2,1,0,12,92,12,14,2,3,37,1,15,95,5,39,285,0.21,6.67,0.0,2,1,0,7.67,18.5,0.13,1,4,0,0,0,0,0,0,33.33,0.0,0.0,0.0,3960940,Combine
kojiro,Red,8.2,1,0,12,111,12,13,4,8,44,3,15,102,20,44,285,0.62,20.0,0.0,1,4,0,9.25,11.0,0.15,1,4,1,0,0,3,0,4,33.33,0.0,75.0,100.0,3960940,Combine
Rascasse,Blue,8.2,-1,0,6,32,6,12,8,8,94,0,15,50,10,22,318,0.67,0.0,0.0,6,0,0,5.33,11.75,0.3,0,2,1,1,0,3,1,3,33.33,100.0,37.5,37.5,3960940,Combine
Ballzilla,Red,5.6,3,0,7,34,7,9,7,7,84,1,10,75,0,30,157,0.78,10.0,0.0,2,0,0,4.86,12.0,0.54,0,2,1,1,0,3,2,3,28.57,100.0,42.86,42.86,3960943,Willow 2
tha king,Blue,5.6,-3,1,6,43,5,8,3,3,19,1,10,35,0,14,156,0.38,10.0,16.67,3,0,0,7.17,6.33,0.12,0,3,1,0,1,0,0,0,50.0,0.0,0.0,0.0,3960943,Willow 2
anti-re,Red,5.6,3,2,7,40,5,5,7,7,36,2,10,55,0,22,157,1.4,20.0,28.57,0,0,0,5.71,5.14,0.23,0,3,0,0,0,4,0,3,42.86,0.0,57.14,42.86,3960943,Willow 2
Pickle Ball,Blue,5.6,-3,0,4,10,4,5,6,6,83,0,10,48,5,19,156,1.2,0.0,0.0,1,0,0,2.5,13.83,0.53,0,2,0,0,0,3,0,3,50.0,0.0,50.0,50.0,3960943,Willow 2
EpicBlob,Red,5.1,3,1,5,44,4,4,5,7,74,1,10,31,5,13,157,1.75,10.0,20.0,0,2,0,8.8,14.8,0.47,0,1,1,1,0,2,0,2,20.0,100.0,40.0,40.0,3960943,Willow 2
bubblez,Blue,5.6,-3,0,4,38,4,6,3,3,61,2,10,38,10,16,156,0.5,20.0,0.0,2,0,0,9.5,20.33,0.39,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960943,Willow 2
Ivanchuk,Red,5.6,3,2,5,38,3,4,0,3,11,3,10,45,0,18,157,0.75,30.0,40.0,1,3,0,7.6,0.0,0.07,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960943,Willow 2
Prime,Blue,5.6,-3,1,8,66,7,8,7,7,19,0,10,62,5,25,156,0.88,0.0,12.5,1,0,0,8.25,2.71,0.12,2,4,2,1,0,3,1,3,50.0,50.0,42.86,42.86,3960943,Willow 2
TheYoungWolf,Blue,2.1,-1,0,4,26,4,6,2,2,5,0,4,25,0,10,78,0.33,0.0,0.0,2,0,0,6.5,2.5,0.06,0,2,1,0,0,0,0,1,50.0,0.0,0.0,50.0,3960944,Milano 2
alchemist,Blue,2.1,-1,0,3,44,3,4,1,1,0,1,4,28,5,11,78,0.25,25.0,0.0,1,0,0,14.67,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960944,Milano 2
eee,Red,2.1,1,0,4,14,4,4,2,2,7,0,4,40,0,16,76,0.5,0.0,0.0,0,0,0,3.5,3.5,0.09,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3960944,Milano 2
lizzey,Red,2.1,1,1,3,18,2,3,4,6,14,2,4,15,5,7,76,2.0,50.0,33.33,1,2,0,6.0,3.5,0.18,0,1,0,0,0,2,0,3,33.33,0.0,50.0,75.0,3960944,Milano 2
BallsToYou.,Red,2.1,1,0,4,42,4,6,3,3,0,1,4,30,0,12,76,0.5,25.0,0.0,2,0,0,10.5,0.0,0.0,1,1,0,0,0,0,0,0,25.0,0.0,0.0,0.0,3960944,Milano 2
360broscope,Blue,2.1,-1,0,2,6,2,3,5,6,26,0,4,32,3,12,78,2.0,0.0,0.0,1,1,0,3.0,5.2,0.33,0,0,0,0,0,2,0,3,0.0,0.0,40.0,60.0,3960944,Milano 2
rai,Blue,1.5,-1,0,1,0,1,1,3,3,15,0,4,10,0,4,78,3.0,0.0,0.0,0,0,0,0.0,5.0,0.19,0,1,0,0,0,1,0,2,100.0,0.0,33.33,66.67,3960944,Milano 2
o o l e r,Red,2.1,1,0,2,4,1,2,1,3,26,0,4,20,0,8,76,1.5,0.0,0.0,1,2,1,2.0,26.0,0.34,0,1,0,0,0,1,1,1,50.0,0.0,100.0,100.0,3960944,Milano 2
Irony,Red,8.0,-1,0,13,48,13,17,7,8,36,3,14,101,0,40,231,0.47,21.43,0.0,4,1,0,3.69,5.14,0.16,0,6,0,0,0,2,0,2,46.15,0.0,28.57,28.57,3960945,OTI Jardim
Ceremony,Red,8.0,-1,0,12,64,12,16,5,5,0,1,14,78,0,30,231,0.31,7.14,0.0,4,0,0,5.33,0.0,0.0,1,6,3,0,0,1,0,2,50.0,0.0,20.0,40.0,3960945,OTI Jardim
bbb,Red,8.0,-1,0,7,61,7,10,13,14,117,0,14,67,5,27,231,1.4,0.0,0.0,3,1,0,8.71,9.0,0.51,1,5,1,0,0,6,0,6,71.43,0.0,46.15,46.15,3960945,OTI Jardim
Suchit,Blue,8.0,1,0,8,68,8,12,13,15,92,3,14,61,0,24,195,1.25,21.43,0.0,4,2,0,8.5,7.08,0.47,1,5,2,1,0,5,1,6,62.5,50.0,38.46,46.15,3960945,OTI Jardim
8-),Blue,8.0,1,0,10,77,10,12,7,9,37,1,14,80,0,32,195,0.75,7.14,0.0,2,2,0,7.7,5.29,0.19,1,2,2,0,0,1,0,1,20.0,0.0,14.29,14.29,3960945,OTI Jardim
`ArryKane,Red,8.0,-1,0,6,22,6,9,7,8,112,3,14,71,0,28,231,0.89,21.43,0.0,3,1,0,3.67,16.0,0.48,0,3,0,0,0,2,0,4,50.0,0.0,28.57,57.14,3960945,OTI Jardim
ez,Blue,8.0,1,0,12,54,12,12,3,3,34,2,14,116,0,46,195,0.25,14.29,0.0,0,0,0,4.5,11.33,0.17,0,3,1,1,0,3,0,3,25.0,100.0,100.0,100.0,3960945,OTI Jardim
karma,Blue,8.0,1,1,3,32,2,2,14,18,199,1,14,87,0,34,195,9.0,7.14,33.33,0,4,0,10.67,14.21,1.02,1,1,0,0,0,11,0,10,33.33,0.0,78.57,71.43,3960945,OTI Jardim
yawn,Red,0.9,0,0,0,0,0,0,2,2,16,0,0,10,0,4,28,0.0,0.0,0.0,0,0,0,0.0,8.0,0.57,0,0,0,0,0,1,1,1,0.0,0.0,50.0,50.0,3960947,OTI MERALD
Xx360NoSwagx,Red,0.9,0,1,1,9,0,0,3,3,17,0,0,0,0,0,28,0.0,0.0,100.0,0,0,0,9.0,5.67,0.61,0,0,0,0,0,0,0,2,0.0,0.0,0.0,66.67,3960947,OTI MERALD
Color Blind,Blue,0.9,0,1,2,8,0,0,1,1,3,0,0,0,0,0,20,0.0,0.0,50.0,0,0,1,4.0,3.0,0.15,0,1,0,0,0,0,0,0,50.0,0.0,0.0,0.0,3960947,OTI MERALD
Professor X,Blue,0.9,0,0,1,0,1,1,0,0,12,0,0,15,0,6,20,0.0,0.0,0.0,0,0,0,0.0,0.0,0.6,0,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,3960947,OTI MERALD
twelvefive,Blue,0.9,0,0,3,18,3,3,0,0,0,0,0,22,5,9,20,0.0,0.0,0.0,0,0,0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960947,OTI MERALD
Goofy Goober,Blue,0.9,0,0,1,2,1,1,1,1,11,0,0,5,0,2,20,1.0,0.0,0.0,0,0,0,2.0,11.0,0.55,0,0,0,0,0,0,0,1,0.0,0.0,0.0,100.0,3960947,OTI MERALD
kojiro,Red,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960947,OTI MERALD
rizzmaster,Red,0.9,0,0,3,11,2,2,0,0,0,0,0,15,5,7,28,0.0,0.0,0.0,0,0,1,3.67,0.0,0.0,0,1,0,0,0,0,0,0,33.33,0.0,0.0,0.0,3960947,OTI MERALD
Jukester,Blue,8.0,-1,1,7,114,6,6,6,10,41,1,14,60,0,24,205,1.67,7.14,14.29,0,4,0,16.29,6.83,0.2,2,0,1,0,0,4,0,4,0.0,0.0,66.67,66.67,3960950,Audacity 2
Trapsin,Blue,8.0,-1,0,7,51,7,7,8,8,150,2,14,80,0,32,205,1.14,14.29,0.0,0,0,0,7.29,18.75,0.73,1,2,1,0,0,5,0,5,28.57,0.0,62.5,62.5,3960950,Audacity 2
Chritt,Red,8.0,1,0,4,24,4,7,11,11,79,0,14,55,0,22,267,1.57,0.0,0.0,3,0,0,6.0,7.18,0.3,0,2,0,0,0,3,1,5,50.0,0.0,27.27,45.45,3960950,Audacity 2
Homie,Red,8.0,1,1,13,136,12,12,8,9,8,3,14,71,0,28,267,0.75,21.43,7.69,0,1,0,10.46,1.0,0.03,1,4,1,1,0,1,0,2,30.77,100.0,12.5,25.0,3960950,Audacity 2
K O,Red,8.0,1,1,8,16,7,11,7,8,89,3,14,49,0,18,267,0.73,21.43,12.5,4,1,0,2.0,12.71,0.33,0,4,1,0,0,3,0,3,50.0,0.0,42.86,42.86,3960950,Audacity 2
LogisticMap,Blue,8.0,-1,0,4,17,4,6,8,8,113,2,14,65,0,26,205,1.33,14.29,0.0,2,0,0,4.25,14.12,0.55,0,1,0,0,0,4,0,5,25.0,0.0,50.0,62.5,3960950,Audacity 2
BallAnka,Blue,8.0,-1,0,13,85,13,14,7,11,12,2,14,75,0,30,205,0.79,14.29,0.0,1,4,0,6.54,1.71,0.06,0,4,0,0,0,1,0,1,30.77,0.0,14.29,14.29,3960950,Audacity 2
coos :),Red,8.0,1,0,8,29,8,12,3,3,36,1,14,103,0,40,267,0.25,7.14,0.0,4,0,0,3.62,12.0,0.13,0,4,0,0,0,0,0,1,50.0,0.0,0.0,33.33,3960950,Audacity 2
LogisticMap,Red,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960951,OTI Jardim
Trapsin,Red,0.2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960951,OTI Jardim
Chritt,Blue,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960951,OTI Jardim
K O,Blue,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960951,OTI Jardim
coos :),Blue,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960951,OTI Jardim
Jukester,Blue,0.2,0,0,1,0,1,1,0,0,0,0,0,5,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0.0,3960951,OTI Jardim
Pickle Ball,Red,0.2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,3960951,OTI Jardim
360broscope,Red,8.0,-3,2,6,43,4,11,9,12,42,1,14,32,35,19,305,1.09,7.14,33.33,7,3,0,7.17,4.67,0.14,1,2,0,0,0,3,0,6,33.33,0.0,33.33,66.67,3960952,OTI MERALD
eee,Blue,8.0,3,0,7,47,7,7,8,17,57,5,14,58,24,26,279,2.43,35.71,0.0,0,9,0,6.71,7.12,0.2,1,3,2,0,0,2,1,1,42.86,0.0,25.0,12.5,3960952,OTI MERALD
alchemist,Red,8.0,-3,0,6,83,6,11,12,15,62,1,14,58,15,25,305,1.36,7.14,0.0,5,3,0,13.83,5.17,0.2,1,0,0,0,0,5,0,5,0.0,0.0,41.67,41.67,3960952,OTI MERALD
TheYoungWolf,Blue,8.0,3,2,11,129,9,11,4,6,19,2,14,72,10,30,279,0.55,14.29,18.18,2,2,0,11.73,4.75,0.07,3,1,1,1,0,0,0,1,9.09,100.0,0.0,25.0,3960952,OTI MERALD
BallsToYou.,Red,8.0,-3,0,11,103,11,16,3,4,6,2,14,62,10,26,305,0.25,14.29,0.0,5,1,0,9.36,2.0,0.02,2,5,1,0,0,0,0,1,45.45,0.0,0.0,33.33,3960952,OTI MERALD
CoffeeSnoot,Red,8.0,-3,0,13,50,13,19,6,7,35,1,14,86,5,35,305,0.37,7.14,0.0,6,1,0,3.85,5.83,0.11,0,6,4,2,0,1,1,1,46.15,50.0,16.67,16.67,3960952,OTI MERALD
bubblez,Blue,8.0,3,2,7,51,5,6,14,16,84,2,14,30,15,15,279,2.67,14.29,28.57,1,2,0,7.29,6.0,0.3,0,0,0,0,0,9,2,8,0.0,0.0,64.29,57.14,3960952,OTI MERALD
Prime,Blue,8.0,3,1,11,78,10,18,7,10,17,0,14,76,20,34,279,0.56,0.0,9.09,8,3,0,7.09,2.43,0.06,1,5,0,0,0,2,1,1,45.45,0.0,28.57,14.29,3960952,OTI MERALD
Xx360NoSwagx,Blue,5.5,5,2,3,63,1,2,13,17,70,4,10,41,5,17,151,8.5,40.0,66.67,1,4,0,21.0,5.38,0.46,2,1,0,0,0,3,0,4,33.33,0.0,23.08,30.77,3960953,OTI Jardim
yawn,Red,5.5,-5,0,4,19,4,6,11,12,36,2,10,46,0,18,223,2.0,20.0,0.0,2,1,0,4.75,3.27,0.16,0,0,1,0,0,4,0,4,0.0,0.0,36.36,36.36,3960953,OTI Jardim
mmmbogy,Red,5.5,-5,0,11,56,11,14,4,4,8,0,10,80,0,32,223,0.29,0.0,0.0,3,0,0,5.09,2.0,0.04,0,1,0,0,0,2,0,2,9.09,0.0,50.0,50.0,3960953,OTI Jardim
Professor X,Red,5.5,-5,0,5,7,5,10,4,4,41,0,10,35,0,14,223,0.4,0.0,0.0,5,0,0,1.4,10.25,0.18,0,3,0,0,0,2,0,2,60.0,0.0,50.0,50.0,3960953,OTI Jardim
Squish,Blue,5.5,5,0,7,52,7,7,8,8,62,1,10,56,0,22,151,1.14,10.0,0.0,0,0,0,7.43,7.75,0.41,1,2,0,0,0,3,0,3,28.57,0.0,37.5,37.5,3960953,OTI Jardim
twelvefive,Blue,5.5,5,2,5,40,3,4,1,1,64,3,10,63,5,25,151,0.25,30.0,40.0,1,0,0,8.0,64.0,0.42,0,1,0,0,0,0,0,0,20.0,0.0,0.0,0.0,3960953,OTI Jardim
Goofy Goober,Blue,5.5,5,1,13,68,12,13,6,7,12,0,10,69,0,26,151,0.54,0.0,7.69,1,1,0,5.23,2.0,0.08,1,6,1,0,0,1,1,1,46.15,0.0,16.67,16.67,3960953,OTI Jardim
rizzmaster,Red,5.5,-5,0,10,69,10,11,3,3,24,0,10,50,0,20,223,0.27,0.0,0.0,1,0,0,6.9,8.0,0.11,0,3,0,0,0,2,0,2,30.0,0.0,66.67,66.67,3960953,OTI Jardim
tha king,Red,8.0,3,1,7,59,6,12,17,17,38,2,21,93,0,36,279,1.42,9.52,14.29,6,0,0,8.43,2.24,0.14,1,0,0,0,0,3,2,4,0.0,0.0,17.65,23.53,3960954,Nuke
bbb,Red,8.0,3,0,2,9,2,10,13,17,66,3,21,66,0,26,279,1.7,14.29,0.0,8,4,0,4.5,5.08,0.24,0,1,0,0,0,4,0,6,50.0,0.0,30.77,46.15,3960954,Nuke
Irony,Blue,8.0,-3,3,12,86,9,11,7,8,29,3,21,87,0,34,318,0.73,14.29,25.0,2,1,0,7.17,4.14,0.09,0,1,0,0,0,2,0,1,8.33,0.0,28.57,14.29,3960954,Nuke
karma,Blue,8.0,-3,0,11,29,11,14,3,6,50,2,21,86,0,34,318,0.43,9.52,0.0,3,3,0,2.64,16.67,0.16,0,5,3,1,0,1,0,1,45.45,33.33,33.33,33.33,3960954,Nuke
Ceremony,Blue,8.0,-3,1,11,92,10,13,2,8,14,4,21,79,0,30,318,0.62,19.05,9.09,3,6,0,8.36,7.0,0.04,0,1,1,0,0,2,0,2,9.09,0.0,100.0,100.0,3960954,Nuke
8-),Blue,8.0,-3,0,12,72,12,15,7,7,20,0,21,108,0,42,318,0.47,0.0,0.0,3,0,0,6.0,2.86,0.06,1,5,0,0,0,1,1,1,41.67,0.0,14.29,14.29,3960954,Nuke
Suchit,Red,8.0,3,4,12,111,8,10,6,8,27,2,21,65,0,26,279,0.8,9.52,33.33,2,2,0,9.25,4.5,0.1,2,3,0,0,1,3,1,3,25.0,0.0,50.0,50.0,3960954,Nuke
ez,Red,8.0,3,2,11,139,9,9,3,6,36,5,21,76,0,30,279,0.67,23.81,18.18,0,3,0,12.64,12.0,0.13,2,4,2,0,0,1,0,1,36.36,0.0,33.33,33.33,3960954,Nuke
Xx360NoSwagx,Blue,1.0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,10,0.0,0.0,0.0,0,1,0,0.0,0.0,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960957,Asida
yawn,Red,1.0,0,0,0,0,0,0,0,0,25,0,0,0,5,1,18,0.0,0.0,0.0,0,0,0,0.0,0.0,1.39,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960957,Asida
TOP CAT,Blue,1.0,0,0,3,9,2,2,0,0,0,0,0,0,5,1,10,0.0,0.0,0.0,0,0,1,3.0,0.0,0.0,0,1,1,1,0,0,0,0,33.33,100.0,0.0,0.0,3960957,Asida
Color Blind,Red,1.0,0,0,1,5,1,3,1,1,5,0,0,5,0,2,18,0.33,0.0,0.0,2,0,0,5.0,5.0,0.28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960957,Asida
Squish,Blue,1.0,0,0,2,9,2,2,1,2,1,0,0,0,0,0,10,1.0,0.0,0.0,0,1,0,4.5,1.0,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,100.0,3960957,Asida
kwib,Blue,1.0,0,0,0,0,0,0,1,1,22,0,0,0,7,1,10,0.0,0.0,0.0,0,0,0,0.0,22.0,2.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,100.0,3960957,Asida
Goofy Goober,Red,1.0,0,0,1,5,1,1,2,2,22,0,0,0,0,0,18,2.0,0.0,0.0,0,0,0,5.0,11.0,1.22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960957,Asida
JukeOfEarl,Red,0.4,0,0,0,0,0,1,0,0,6,0,0,0,0,0,18,0.0,0.0,0.0,1,0,0,0.0,0.0,0.33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960957,Asida
Ballzilla,Red,8.0,2,1,15,51,14,15,13,14,69,0,14,119,10,48,192,0.93,0.0,6.67,1,1,0,3.4,5.31,0.36,0,5,3,3,0,4,0,4,33.33,100.0,30.77,30.77,3960959,Centenaria
Chritt,Red,8.0,2,1,8,20,7,10,10,13,85,1,14,81,10,34,192,1.3,7.14,12.5,3,3,0,2.5,8.5,0.44,0,3,0,0,0,6,0,7,37.5,0.0,60.0,70.0,3960959,Centenaria
LogisticMap,Blue,8.0,-2,1,16,78,15,17,3,3,33,0,14,115,0,46,187,0.18,0.0,6.25,2,0,0,4.88,11.0,0.18,1,8,4,2,0,0,0,0,50.0,50.0,0.0,0.0,3960959,Centenaria
lizzey,Blue,8.0,-2,1,7,29,6,8,9,9,118,3,14,78,5,31,187,1.12,21.43,14.29,2,0,0,4.14,13.11,0.63,0,2,0,0,0,4,0,5,28.57,0.0,44.44,55.56,3960959,Centenaria
Pickle Ball,Blue,8.0,-2,1,9,43,7,8,10,10,168,3,14,73,15,31,187,1.25,21.43,11.11,1,0,1,4.78,16.8,0.9,0,3,1,0,0,4,0,3,33.33,0.0,40.0,30.0,3960959,Centenaria
`ArryKane,Red,8.0,2,1,10,71,8,8,12,12,53,1,14,63,5,25,192,1.5,7.14,10.0,0,0,1,7.1,4.42,0.28,0,1,1,1,0,5,1,5,10.0,100.0,41.67,41.67,3960959,Centenaria
Ivanchuk,Blue,8.0,-2,0,14,42,14,15,10,15,71,4,14,91,5,37,187,1.0,28.57,0.0,1,5,0,3.0,7.1,0.38,0,5,0,0,0,2,0,3,35.71,0.0,20.0,30.0,3960959,Centenaria
Trapsin,Red,8.0,2,2,7,45,5,7,7,7,151,2,14,55,10,24,192,1.0,14.29,28.57,2,0,0,6.43,21.57,0.79,0,1,0,0,1,2,0,2,14.29,0.0,28.57,28.57,3960959,Centenaria
alchemist,Red,8.0,2,0,5,55,5,8,11,12,77,1,14,40,5,17,302,1.5,7.14,0.0,3,1,0,11.0,7.0,0.25,1,1,0,0,0,5,1,5,20.0,0.0,45.45,45.45,3960960,OTI Jardim
BallAnka,Red,8.0,2,1,10,97,9,9,13,15,19,3,14,88,0,34,302,1.67,21.43,10.0,0,2,0,9.7,1.46,0.06,1,1,2,0,1,6,1,7,10.0,0.0,46.15,53.85,3960960,OTI Jardim
eee,Blue,8.0,-2,1,12,133,11,15,3,4,36,3,14,85,10,36,335,0.27,21.43,8.33,4,1,0,11.08,12.0,0.11,3,3,1,0,1,0,0,0,25.0,0.0,0.0,0.0,3960960,OTI Jardim
jerm,Blue,8.0,-2,0,8,19,8,8,15,16,60,3,14,108,0,42,335,2.0,21.43,0.0,0,1,0,2.38,4.0,0.18,0,6,3,0,0,7,1,6,75.0,0.0,46.67,40.0,3960960,OTI Jardim
360broscope,Blue,8.0,-2,0,10,90,10,12,10,10,32,1,14,69,0,26,335,0.83,7.14,0.0,2,0,0,9.0,3.2,0.1,3,3,2,1,0,2,0,2,30.0,50.0,20.0,20.0,3960960,OTI Jardim
BallsToYou.,Red,8.0,2,0,12,128,11,15,5,5,24,2,14,88,5,35,302,0.33,14.29,0.0,4,0,1,10.67,4.8,0.08,2,4,1,1,0,2,0,2,33.33,100.0,40.0,40.0,3960960,OTI Jardim
bubblez,Blue,8.0,-2,0,10,60,9,11,2,2,51,1,14,104,0,40,335,0.18,7.14,0.0,2,0,1,6.0,25.5,0.15,1,5,3,1,0,0,0,0,50.0,33.33,0.0,0.0,3960960,OTI Jardim
Prime,Red,8.0,2,2,8,55,6,6,8,9,54,0,14,84,0,32,302,1.5,0.0,25.0,0,1,0,6.88,6.75,0.18,1,3,1,1,0,4,0,4,37.5,100.0,50.0,50.0,3960960,OTI Jardim
Xx360NoSwagx,Blue,4.9,2,1,6,68,5,6,9,9,31,2,12,68,0,26,126,1.5,16.67,16.67,1,0,0,11.33,3.44,0.25,1,0,0,0,0,4,0,3,0.0,0.0,44.44,33.33,3960962,Nuke
TOP CAT,Red,4.9,-2,0,10,51,9,9,1,2,3,1,12,40,0,16,178,0.22,8.33,0.0,0,1,1,5.1,3.0,0.02,0,4,0,0,0,0,0,0,40.0,0.0,0.0,0.0,3960962,Nuke
