Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
Misery,79.2,8,11,110,583,99,116,101,132,563,23,145,904,30,358,2605,1.14,15.86,10.0,17,31,0,5.3,5.57,0.22,3,37,15,5,2,25,6,31,33.64,33.33,24.75,30.69,0.1,0.14,1.39,7.36,1.25,1.46,1.28,1.67,7.11,0.29
MoGGee,62.2,-1,4,40,323,35,70,84,102,654,12,114,501,58,203,2205,1.46,10.53,10.0,35,18,1,8.07,7.79,0.3,6,13,6,3,0,27,7,35,32.5,50.0,32.14,41.67,-0.02,0.06,0.64,5.19,0.56,1.13,1.35,1.64,10.51,0.19
MollyScully,27.4,1,1,42,243,41,47,27,31,124,2,48,348,50,148,1061,0.66,4.17,2.38,6,4,0,5.79,4.59,0.12,2,14,7,2,0,7,1,6,33.33,28.57,25.93,22.22,0.04,0.04,1.53,8.87,1.5,1.72,0.99,1.13,4.53,0.07
Monorchid,2.8,-2,0,4,48,4,5,2,2,2,0,6,40,0,16,151,0.4,0.0,0.0,1,0,0,12.0,1.0,0.01,1,0,0,0,0,1,0,1,0.0,0.0,50.0,50.0,-0.71,0.0,1.43,17.14,1.43,1.79,0.71,0.71,0.71,0.0
Montoorn,11.9,-3,1,16,67,15,18,18,20,69,1,20,125,5,49,441,1.11,5.0,6.25,3,2,0,4.19,3.83,0.16,0,7,3,1,0,4,0,3,43.75,33.33,22.22,16.67,-0.25,0.08,1.34,5.63,1.26,1.51,1.51,1.68,5.8,0.08
Moth-Ball,24.5,3,2,30,252,27,32,26,45,90,6,44,276,30,114,940,1.41,13.64,6.67,5,19,1,8.4,3.46,0.1,2,6,2,1,0,7,0,10,20.0,50.0,26.92,38.46,0.12,0.08,1.22,10.29,1.1,1.31,1.06,1.84,3.67,0.24
MOTU,8.6,1,0,13,74,13,16,7,7,48,0,16,98,10,40,317,0.44,0.0,0.0,3,0,0,5.69,6.86,0.15,0,2,1,1,0,2,1,3,15.38,100.0,28.57,42.86,0.12,0.0,1.51,8.6,1.51,1.86,0.81,0.81,5.58,0.0
Mr awesome:),169.5,8,16,139,1032,122,190,248,270,1598,35,313,1562,153,640,5471,1.42,11.18,11.51,68,22,1,7.42,6.44,0.29,10,33,18,7,3,79,16,96,23.74,38.89,31.85,38.71,0.05,0.09,0.82,6.09,0.72,1.12,1.46,1.59,9.43,0.21
MrDMoney,102.8,-26,7,128,849,120,166,110,125,690,23,192,1158,78,465,3592,0.75,11.98,5.47,46,15,1,6.63,6.27,0.19,9,36,15,5,0,27,7,32,28.12,33.33,24.55,29.09,-0.25,0.07,1.25,8.26,1.17,1.61,1.07,1.22,6.71,0.22
my fault,96.39999999999999,16,17,151,1231,130,157,96,113,348,28,188,1150,45,461,3824,0.72,14.89,11.26,27,17,4,8.15,3.62,0.09,9,37,13,6,2,23,6,26,24.5,46.15,23.96,27.08,0.17,0.18,1.57,12.77,1.35,1.63,1.0,1.17,3.61,0.29
MyLittlePony,72.8,6,3,58,361,55,91,106,122,845,23,128,556,145,245,2467,1.34,17.97,5.17,36,16,0,6.22,7.97,0.34,3,21,11,3,1,36,3,37,36.21,27.27,33.96,34.91,0.08,0.04,0.8,4.96,0.76,1.25,1.46,1.68,11.61,0.32
Mystic,369.6,21,55,451,2948,393,538,471,552,2266,67,694,4049,349,1657,13877,1.03,9.65,12.2,145,81,3,6.54,4.81,0.16,15,105,55,25,7,137,23,176,23.28,45.45,29.09,37.37,0.06,0.15,1.22,7.98,1.06,1.46,1.27,1.49,6.13,0.18
NameLEss,219.2,-1,24,281,2024,254,303,289,375,1751,59,419,2390,138,961,7271,1.24,14.08,8.54,49,86,3,7.2,6.06,0.24,16,72,32,11,1,107,15,118,25.62,34.38,37.02,40.83,-0.0,0.11,1.28,9.23,1.16,1.38,1.32,1.71,7.99,0.27
nej,225.5,-6,30,367,2915,330,400,203,231,988,46,423,2405,177,979,8990,0.58,10.87,8.17,70,28,7,7.94,4.87,0.11,25,84,24,13,3,46,12,62,22.89,54.17,22.66,30.54,-0.03,0.13,1.63,12.93,1.46,1.77,0.9,1.02,4.38,0.2
NEUhusky,75.6,-17,7,91,519,83,105,93,115,704,18,136,828,39,331,2219,1.1,13.24,7.69,22,22,1,5.7,7.57,0.32,0,29,10,2,1,29,3,43,31.87,20.0,31.18,46.24,-0.22,0.09,1.2,6.87,1.1,1.39,1.23,1.52,9.31,0.24
NeYo,17.6,3,2,27,189,25,26,19,20,59,3,32,196,10,80,716,0.77,9.38,7.41,1,1,0,7.0,3.11,0.08,1,4,1,0,0,2,0,4,14.81,0.0,10.53,21.05,0.17,0.11,1.53,10.74,1.42,1.48,1.08,1.14,3.35,0.17
nightball,67.6,-7,3,67,400,63,108,95,110,366,18,126,538,95,229,2783,1.02,14.29,4.48,45,15,1,5.97,3.85,0.13,5,18,6,5,1,30,4,40,26.87,83.33,31.58,42.11,-0.1,0.04,0.99,5.92,0.93,1.6,1.41,1.63,5.41,0.27
Nilus,197.2,19,16,219,1385,201,257,257,286,1886,36,356,2180,58,861,6244,1.11,10.11,7.31,56,29,2,6.32,7.34,0.3,11,60,16,7,0,85,14,104,27.4,43.75,33.07,40.47,0.1,0.08,1.11,7.02,1.02,1.3,1.3,1.45,9.56,0.18
No one,43.5,5,6,60,316,54,63,48,55,306,6,78,523,0,206,1400,0.87,7.69,10.0,9,7,0,5.27,6.38,0.22,1,17,7,5,1,16,2,21,28.33,71.43,33.33,43.75,0.11,0.14,1.38,7.26,1.24,1.45,1.1,1.26,7.03,0.14
Notgreat,56.5,17,15,91,498,74,94,48,53,190,8,106,498,20,202,2215,0.56,7.55,16.48,20,5,2,5.47,3.96,0.09,0,27,5,4,2,13,5,16,29.67,80.0,27.08,33.33,0.3,0.27,1.61,8.81,1.31,1.66,0.85,0.94,3.36,0.14
NUTSNUTSNUTS,118.9,-4,14,158,976,144,181,135,164,665,18,226,1290,115,527,4262,0.91,7.96,8.86,37,29,0,6.18,4.93,0.16,5,40,13,4,3,42,2,48,25.32,30.77,31.11,35.56,-0.03,0.12,1.33,8.21,1.21,1.52,1.14,1.38,5.59,0.15
NYYNYR58,85.1,4,9,125,1116,115,151,80,99,162,18,150,923,125,389,3589,0.66,12.0,7.2,36,19,1,8.93,2.02,0.05,10,20,9,3,1,14,7,17,16.0,33.33,17.5,21.25,0.05,0.11,1.47,13.11,1.35,1.77,0.94,1.16,1.9,0.21
o o l e r,183.5,6,22,215,1249,192,264,189,236,1382,31,347,1932,223,802,6182,0.89,8.93,10.23,72,47,1,5.81,7.31,0.22,6,58,25,13,1,82,14,92,26.98,52.0,43.39,48.68,0.03,0.12,1.17,6.81,1.05,1.44,1.03,1.29,7.53,0.17
o3,814.7,-10,107,1281,8662,1170,1468,754,983,2590,242,1505,9421,860,3868,28049,0.67,16.08,8.35,298,229,4,6.76,3.44,0.09,78,359,137,48,15,160,34,221,28.02,35.04,21.22,29.31,-0.01,0.13,1.57,10.63,1.44,1.8,0.93,1.21,3.18,0.3
ObliqueOwl,267.9,30,35,419,2955,382,482,305,357,1050,43,485,3212,209,1297,9489,0.74,8.87,8.35,100,52,2,7.05,3.44,0.11,25,92,39,10,2,87,15,101,21.96,25.64,28.52,33.11,0.11,0.13,1.56,11.03,1.43,1.8,1.14,1.33,3.92,0.16
Oddball,9.4,1,0,7,54,7,8,14,14,101,5,18,84,5,33,381,1.75,27.78,0.0,1,0,0,7.71,7.21,0.27,0,0,0,0,0,3,0,4,0.0,0.0,21.43,28.57,0.11,0.0,0.74,5.74,0.74,0.85,1.49,1.49,10.74,0.53
okthen,120.4,6,16,166,1093,149,179,144,165,793,32,214,1433,60,572,4151,0.92,14.95,9.64,30,21,1,6.58,5.51,0.19,8,40,13,5,1,48,6,51,24.1,38.46,33.33,35.42,0.05,0.13,1.38,9.08,1.24,1.49,1.2,1.37,6.59,0.27
Old Cob,291.5,8,35,448,2874,407,494,296,378,1227,78,511,3624,240,1466,10183,0.77,15.26,7.81,87,82,6,6.42,4.15,0.12,21,118,44,21,4,75,16,93,26.34,47.73,25.34,31.42,0.03,0.12,1.54,9.86,1.4,1.69,1.02,1.3,4.21,0.27
om,149.9,-3,24,231,1614,207,276,134,152,225,39,294,1577,100,636,5920,0.55,13.27,10.39,69,18,0,6.99,1.68,0.04,9,55,24,10,1,20,8,25,23.81,41.67,14.93,18.66,-0.02,0.16,1.54,10.77,1.38,1.84,0.89,1.01,1.5,0.26
Orinoco Flow,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0.0,0.0,0.0,0,0,0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0
Osy,89.1,-25,6,127,714,119,142,92,114,436,29,168,930,40,372,3043,0.8,17.26,4.72,23,22,2,5.62,4.74,0.14,4,41,16,7,1,22,5,31,32.28,43.75,23.91,33.7,-0.28,0.07,1.43,8.01,1.34,1.59,1.03,1.28,4.89,0.33
Palps,62.3,-20,5,89,648,84,102,60,72,200,11,108,659,90,276,2480,0.71,10.19,5.62,18,12,0,7.28,3.33,0.08,5,20,8,4,1,12,3,14,22.47,50.0,20.0,23.33,-0.32,0.08,1.43,10.4,1.35,1.64,0.96,1.16,3.21,0.18
PenFifteen,132.2,-22,6,128,723,122,177,166,201,1466,25,240,1315,138,539,4351,1.14,10.42,4.69,55,35,0,5.65,8.83,0.34,4,44,17,11,1,71,7,77,34.38,64.71,42.77,46.39,-0.17,0.05,0.97,5.47,0.92,1.34,1.26,1.52,11.09,0.19
penguinharem,139.8,5,15,213,1553,196,241,139,158,347,30,254,1628,50,648,5193,0.66,11.81,7.04,45,19,2,7.29,2.5,0.07,13,53,21,10,0,30,6,43,24.88,47.62,21.58,30.94,0.04,0.11,1.52,11.11,1.4,1.72,0.99,1.13,2.48,0.21
Penis Wings,297.0,-13,40,457,3308,414,481,275,330,1215,66,539,3356,155,1343,10539,0.69,12.24,8.75,67,55,3,7.24,4.42,0.12,36,106,42,12,2,67,12,83,23.19,28.57,24.36,30.18,-0.04,0.13,1.54,11.14,1.39,1.62,0.93,1.11,4.09,0.22
Phiip,92.5,0,11,121,873,107,139,86,120,293,25,165,995,105,405,3279,0.86,15.15,9.09,32,34,3,7.21,3.41,0.09,6,30,16,5,1,13,9,20,24.79,31.25,15.12,23.26,0.0,0.12,1.31,9.44,1.16,1.5,0.93,1.3,3.17,0.27
Phil Ballins,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,0.0,0.0,0.0,0,0,0,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0
phreak,128.3,19,10,111,571,100,138,235,277,1789,40,230,1138,168,479,3590,2.01,17.39,9.01,38,42,1,5.14,7.61,0.5,2,29,17,5,1,91,7,104,26.13,29.41,38.72,44.26,0.15,0.08,0.87,4.45,0.78,1.08,1.83,2.16,13.94,0.31
phyllis,71.2,-1,3,78,562,75,101,63,70,240,6,125,608,110,258,2901,0.69,4.8,3.85,26,7,0,7.21,3.81,0.08,5,20,4,3,0,12,2,15,25.64,75.0,19.05,23.81,-0.01,0.04,1.1,7.89,1.05,1.42,0.88,0.98,3.37,0.08
Pickle Ball,128.5,7,10,129,887,117,169,117,148,1171,22,237,1409,95,573,4495,0.88,9.28,7.75,52,31,2,6.88,10.01,0.26,4,27,15,7,1,44,10,46,20.93,46.67,37.61,39.32,0.05,0.08,1.0,6.9,0.91,1.32,0.91,1.15,9.11,0.17
Pimp,8.1,-1,0,10,83,10,14,14,16,27,1,14,82,40,40,346,1.14,7.14,0.0,4,2,0,8.3,1.93,0.08,1,2,1,0,0,0,1,1,20.0,0.0,0.0,7.14,-0.12,0.0,1.23,10.25,1.23,1.73,1.73,1.98,3.33,0.12
pit ball,3.6,-5,0,6,49,6,6,2,2,19,2,6,36,0,14,148,0.33,33.33,0.0,0,0,0,8.17,9.5,0.13,1,1,2,0,0,0,0,0,16.67,0.0,0.0,0.0,-1.39,0.0,1.67,13.61,1.67,1.67,0.56,0.56,5.28,0.56
Pnaoxt,83.6,-11,7,126,924,119,145,62,85,78,24,152,1053,95,429,3136,0.59,15.79,5.56,26,23,0,7.33,1.26,0.02,7,25,11,3,0,5,5,9,19.84,27.27,8.06,14.52,-0.13,0.08,1.51,11.05,1.42,1.73,0.74,1.02,0.93,0.29
Poeticalto,83.1,17,11,71,503,60,91,124,166,1150,36,150,805,65,325,2467,1.82,24.0,15.49,31,42,0,7.08,9.27,0.47,4,14,10,5,1,43,11,57,19.72,50.0,34.68,45.97,0.2,0.13,0.85,6.05,0.72,1.1,1.49,2.0,13.84,0.43
pontoon boat,85.2,10,14,135,697,118,135,72,86,554,16,151,1071,45,431,2642,0.64,10.6,10.37,17,14,3,5.16,7.69,0.21,3,39,19,7,0,32,4,34,28.89,36.84,44.44,47.22,0.12,0.16,1.58,8.18,1.38,1.58,0.85,1.01,6.5,0.19
poobie,86.2,7,11,170,934,158,186,82,90,212,14,159,1192,25,473,2682,0.48,8.81,6.47,28,8,1,5.49,2.59,0.08,3,46,14,6,0,17,3,22,27.06,42.86,20.73,26.83,0.08,0.13,1.97,10.84,1.83,2.16,0.95,1.04,2.46,0.16
Poppenheimer,21.6,2,2,30,197,28,34,19,22,80,5,38,262,60,116,774,0.65,13.16,6.67,6,3,0,6.57,4.21,0.1,1,8,1,0,0,4,2,10,26.67,0.0,21.05,52.63,0.09,0.09,1.39,9.12,1.3,1.57,0.88,1.02,3.7,0.23
Porps,187.8,6,12,179,1074,167,249,267,326,2206,57,360,1798,230,750,6000,1.31,15.83,6.7,82,59,0,6.0,8.26,0.37,8,56,18,9,2,125,14,132,31.28,50.0,46.82,49.44,0.03,0.06,0.95,5.72,0.89,1.33,1.42,1.74,11.75,0.3
PotatoPotato,42.0,5,4,59,410,55,72,34,45,93,15,81,378,5,149,1578,0.62,18.52,6.78,17,11,0,6.95,2.74,0.06,2,13,5,3,0,6,1,10,22.03,60.0,17.65,29.41,0.12,0.1,1.4,9.76,1.31,1.71,0.81,1.07,2.21,0.36
praopraoprao,66.1,-20,4,74,400,70,94,66,81,718,22,120,606,91,255,2169,0.86,18.33,5.41,24,15,0,5.41,10.88,0.33,1,26,9,5,0,25,4,31,35.14,55.56,37.88,46.97,-0.3,0.06,1.12,6.05,1.06,1.42,1.0,1.23,10.86,0.33
Prime,290.2,31,47,483,2657,432,510,305,375,1337,71,517,3730,270,1516,9162,0.74,13.73,9.73,78,70,4,5.5,4.38,0.15,16,170,51,15,4,73,22,98,35.2,29.41,23.93,32.13,0.11,0.16,1.66,9.16,1.49,1.76,1.05,1.29,4.61,0.24
Princess*,6.9,-5,0,10,97,9,10,4,4,10,0,12,78,5,31,353,0.4,0.0,0.0,1,0,1,9.7,2.5,0.03,1,1,0,0,0,1,0,1,10.0,0.0,25.0,25.0,-0.72,0.0,1.45,14.06,1.3,1.45,0.58,0.58,1.45,0.0
profquibb,55.7,-13,4,64,514,59,68,88,97,501,5,99,479,35,195,2191,1.43,5.05,6.25,9,9,1,8.03,5.69,0.23,5,12,6,1,0,31,0,38,18.75,16.67,35.23,43.18,-0.23,0.07,1.15,9.23,1.06,1.22,1.58,1.74,8.99,0.09
PuyoPuyo,368.3,5,36,536,4408,499,636,333,385,1500,54,677,3564,285,1459,14462,0.61,7.98,6.72,137,52,1,8.22,4.5,0.1,42,101,47,18,2,77,14,91,18.84,38.3,23.12,27.33,0.01,0.1,1.46,11.97,1.35,1.73,0.9,1.05,4.07,0.15
R0ast Beaf,8.0,3,0,9,54,9,12,6,13,27,1,14,101,60,52,277,1.08,7.14,0.0,3,7,0,6.0,4.5,0.1,1,3,0,0,0,1,0,3,33.33,0.0,16.67,50.0,0.38,0.0,1.12,6.75,1.12,1.5,0.75,1.62,3.38,0.12
RageQuit,24.6,4,6,26,299,19,28,26,31,194,8,44,164,105,85,848,1.11,18.18,23.08,9,5,1,11.5,7.46,0.23,5,6,2,0,2,7,1,8,23.08,0.0,26.92,30.77,0.16,0.24,1.06,12.15,0.77,1.14,1.06,1.26,7.89,0.33
Ragnar,134.5,-4,11,156,1145,144,190,149,184,520,26,252,1108,119,457,4888,0.97,10.32,7.05,46,35,1,7.34,3.49,0.11,8,29,16,7,0,38,7,48,18.59,43.75,25.5,32.21,-0.03,0.08,1.16,8.51,1.07,1.41,1.11,1.37,3.87,0.19
rai,177.4,-19,13,210,1495,193,243,181,199,1025,16,329,1670,256,702,5938,0.82,4.86,6.19,50,18,4,7.12,5.66,0.17,10,54,20,8,2,43,5,55,25.71,40.0,23.76,30.39,-0.11,0.07,1.18,8.43,1.09,1.37,1.02,1.12,5.78,0.09
RASCAL,26.4,3,1,31,264,29,43,31,34,163,6,46,277,15,111,971,0.79,13.04,3.23,14,3,1,8.52,5.26,0.17,2,4,1,0,0,9,1,9,12.9,0.0,29.03,29.03,0.11,0.04,1.17,10.0,1.1,1.63,1.17,1.29,6.17,0.23
Rascasse,198.7,9,9,95,561,83,202,272,297,2061,30,391,1098,290,490,7496,1.47,7.67,9.47,119,25,3,5.91,7.58,0.27,5,30,15,7,0,110,12,114,31.58,46.67,40.44,41.91,0.05,0.05,0.48,2.82,0.42,1.02,1.37,1.49,10.37,0.15
Rat King,35.6,-5,8,42,542,34,51,30,40,93,4,62,249,65,109,1424,0.78,6.45,19.05,17,10,0,12.9,3.1,0.07,10,8,2,0,0,10,1,9,19.05,0.0,33.33,30.0,-0.14,0.22,1.18,15.22,0.96,1.43,0.84,1.12,2.61,0.11
Rayn,50.9,3,6,51,345,43,68,53,62,219,14,86,528,15,211,1974,0.91,16.28,11.76,25,9,2,6.76,4.13,0.11,4,10,4,0,1,15,3,22,19.61,0.0,28.3,41.51,0.06,0.12,1.0,6.78,0.84,1.34,1.04,1.22,4.3,0.28
rc,151.8,11,10,169,960,157,217,177,217,1055,47,281,1617,83,648,5210,1.0,16.73,5.92,60,40,2,5.68,5.96,0.2,7,52,21,9,0,60,7,78,30.77,42.86,33.9,44.07,0.07,0.07,1.11,6.32,1.03,1.43,1.17,1.43,6.95,0.31
realtea,257.1,16,21,225,1864,203,265,381,482,2921,111,495,2332,110,928,7795,1.82,22.42,9.33,62,101,1,8.28,7.67,0.37,20,52,20,8,3,148,24,173,23.11,40.0,38.85,45.41,0.06,0.08,0.88,7.25,0.79,1.03,1.48,1.87,11.36,0.43
rebel fox,113.7,-13,8,121,619,112,159,111,128,828,16,220,1152,110,474,3472,0.81,7.27,6.61,47,17,1,5.12,7.46,0.24,2,37,9,5,3,38,7,40,30.58,55.56,34.23,36.04,-0.11,0.07,1.06,5.44,0.99,1.4,0.98,1.13,7.28,0.14
Redstone,7.0,5,0,2,45,2,2,14,16,83,2,12,27,5,11,251,8.0,16.67,0.0,0,2,0,22.5,5.93,0.33,1,1,0,0,0,4,0,6,50.0,0.0,28.57,42.86,0.71,0.0,0.29,6.43,0.29,0.29,2.0,2.29,11.86,0.29
Remy,21.6,-4,2,20,120,18,26,28,28,77,4,38,207,0,80,899,1.08,10.53,10.0,8,0,0,6.0,2.75,0.09,0,5,1,0,0,9,1,10,25.0,0.0,32.14,35.71,-0.19,0.09,0.93,5.56,0.83,1.2,1.3,1.3,3.56,0.19
Rick G. #853,17.3,-3,1,21,148,20,24,17,23,127,6,32,205,15,83,635,0.96,18.75,4.76,4,6,0,7.05,7.47,0.2,1,4,4,2,0,7,0,8,19.05,50.0,41.18,47.06,-0.17,0.06,1.21,8.55,1.16,1.39,0.98,1.33,7.34,0.35
rina,176.1,-13,20,224,1806,202,239,213,251,1275,44,334,1821,218,757,5653,1.05,13.17,8.93,37,38,2,8.06,5.99,0.23,16,48,17,6,2,69,4,86,21.43,35.29,32.39,40.38,-0.07,0.11,1.27,10.26,1.15,1.36,1.21,1.43,7.24,0.25
Ritual,193.2,0,11,216,1569,201,256,305,369,1778,56,345,1892,139,764,6231,1.44,16.23,5.09,55,64,4,7.26,5.83,0.29,15,61,21,2,0,105,15,116,28.24,9.52,34.43,38.03,0.0,0.06,1.12,8.12,1.04,1.33,1.58,1.91,9.2,0.29
Rizz,150.3,-5,6,203,1295,195,259,131,151,588,13,292,1536,110,624,5932,0.58,4.45,2.96,64,20,2,6.38,4.49,0.1,8,63,21,8,1,26,7,33,31.03,38.1,19.85,25.19,-0.03,0.04,1.35,8.62,1.3,1.72,0.87,1.0,3.91,0.09
rizzmaster,143.0,2,10,183,1096,171,218,125,151,930,22,270,1367,135,563,5556,0.69,8.15,5.46,47,26,2,5.99,7.44,0.17,4,58,23,9,0,52,5,65,31.69,39.13,41.6,52.0,0.01,0.07,1.28,7.66,1.2,1.52,0.87,1.06,6.5,0.15
Robiny,82.5,-2,7,91,597,83,110,82,106,547,25,155,813,30,324,3170,0.96,16.13,7.69,27,24,1,6.56,6.67,0.17,3,22,10,3,0,25,3,28,24.18,30.0,30.49,34.15,-0.02,0.08,1.1,7.24,1.01,1.33,0.99,1.28,6.63,0.3
ROBOPOP_,17.3,1,3,24,235,20,23,17,21,48,5,32,149,5,59,689,0.91,15.62,12.5,3,4,1,9.79,2.82,0.07,2,2,1,0,0,3,0,6,8.33,0.0,17.65,35.29,0.06,0.17,1.39,13.58,1.16,1.33,0.98,1.21,2.77,0.29
RodandoAndo,41.4,-3,4,51,289,47,60,34,41,166,9,75,429,45,179,1673,0.68,12.0,7.84,13,7,0,5.67,4.88,0.1,2,19,6,6,0,11,1,12,37.25,100.0,32.35,35.29,-0.07,0.1,1.23,6.98,1.14,1.45,0.82,0.99,4.01,0.22
rolf,72.0,4,6,86,705,79,104,85,97,353,18,128,857,70,350,2840,0.93,14.06,6.98,25,12,1,8.2,4.15,0.12,9,21,12,6,2,25,2,23,24.42,50.0,29.41,27.06,0.06,0.08,1.19,9.79,1.1,1.44,1.18,1.35,4.9,0.25
rollingstone,52.8,5,6,103,522,96,119,19,30,13,10,102,650,70,270,2132,0.25,9.8,5.83,23,11,1,5.07,0.68,0.01,1,29,15,8,1,0,1,1,28.16,53.33,0.0,5.26,0.09,0.11,1.95,9.89,1.82,2.25,0.36,0.57,0.25,0.19
RoVo,66.8,11,8,88,645,77,102,98,116,334,20,118,728,45,295,2559,1.14,16.95,9.09,25,18,3,7.33,3.41,0.13,8,26,13,8,3,15,2,22,29.55,61.54,15.31,22.45,0.16,0.12,1.32,9.66,1.15,1.53,1.47,1.74,5.0,0.3
Roxas,370.4,18,51,472,2782,420,562,492,568,2552,94,670,4184,358,1701,12485,1.01,14.03,10.81,142,76,1,5.89,5.19,0.2,17,124,69,22,8,178,26,186,26.27,31.88,36.18,37.8,0.05,0.14,1.27,7.51,1.13,1.52,1.33,1.53,6.89,0.25
Rudey,165.0,-25,11,138,870,124,186,269,307,1709,37,313,1370,90,550,5304,1.65,11.82,7.97,62,38,3,6.3,6.35,0.32,7,47,18,7,1,106,7,121,34.06,38.89,39.41,44.98,-0.15,0.07,0.84,5.27,0.75,1.13,1.63,1.86,10.36,0.22
Russ,419.5,20,28,390,2777,360,520,710,813,4474,136,780,3860,567,1619,13625,1.56,17.44,7.18,160,103,2,7.12,6.3,0.33,29,110,52,11,1,280,30,326,28.21,21.15,39.44,45.92,0.05,0.07,0.93,6.62,0.86,1.24,1.69,1.94,10.67,0.32
Sadness,75.3,14,15,107,689,91,103,73,92,459,20,132,887,78,361,2317,0.89,15.15,14.02,12,19,1,6.44,6.29,0.2,6,26,17,5,2,27,4,26,24.3,29.41,36.99,35.62,0.19,0.2,1.42,9.15,1.21,1.37,0.97,1.22,6.1,0.27
Salmond Milk,8.0,2,1,13,92,12,16,17,17,13,0,14,60,0,24,328,1.06,0.0,7.69,4,0,0,7.08,0.76,0.04,1,2,0,0,0,3,1,3,15.38,0.0,17.65,17.65,0.25,0.12,1.62,11.5,1.5,2.0,2.12,2.12,1.62,0.0
Sambal 1,61.2,4,7,78,615,71,89,80,94,311,8,108,612,63,252,2269,1.06,7.41,8.97,18,14,0,7.88,3.89,0.14,6,15,14,4,1,28,4,33,19.23,28.57,35.0,41.25,0.07,0.11,1.27,10.05,1.16,1.45,1.31,1.54,5.08,0.13
Sanik,13.8,-4,2,22,120,20,21,14,14,102,1,24,139,0,54,434,0.67,4.17,9.09,1,0,0,5.45,7.29,0.24,0,4,1,1,0,8,0,7,18.18,100.0,57.14,50.0,-0.29,0.14,1.59,8.7,1.45,1.52,1.01,1.01,7.39,0.07
Schweddys,33.5,-5,1,45,423,43,58,23,32,56,11,62,362,10,144,1358,0.55,17.74,2.22,15,9,1,9.4,2.43,0.04,5,9,4,3,0,1,1,1,20.0,75.0,4.35,4.35,-0.15,0.03,1.34,12.63,1.28,1.73,0.69,0.96,1.67,0.33
Secondskin,16.6,0,0,13,115,12,21,30,30,166,3,30,154,0,60,696,1.43,10.0,0.0,9,0,1,8.85,5.53,0.24,2,2,1,0,0,11,2,13,15.38,0.0,36.67,43.33,0.0,0.0,0.78,6.93,0.72,1.27,1.81,1.81,10.0,0.18
Sgt Ducky,30.4,6,1,30,219,29,38,32,35,265,3,54,315,5,123,1133,0.92,5.56,3.33,9,3,0,7.3,8.28,0.23,1,2,3,1,1,10,1,13,6.67,33.33,31.25,40.62,0.2,0.03,0.99,7.2,0.95,1.25,1.05,1.15,8.72,0.1
Shit,8.0,-4,0,10,131,9,11,4,6,17,0,14,49,30,24,366,0.55,0.0,0.0,2,2,1,13.1,4.25,0.05,4,2,1,0,0,1,0,1,20.0,0.0,25.0,25.0,-0.5,0.0,1.25,16.38,1.12,1.38,0.5,0.75,2.12,0.0
sholmes,86.2,13,20,150,1078,127,172,87,107,307,21,176,764,75,313,2960,0.62,11.93,13.33,45,20,3,7.19,3.53,0.1,11,40,11,5,1,15,2,20,26.67,45.45,17.24,22.99,0.15,0.23,1.74,12.51,1.47,2.0,1.01,1.24,3.56,0.24
Sick Fuck,47.1,-4,6,57,481,51,65,47,57,193,12,103,491,95,213,1689,0.88,11.65,10.53,14,10,0,8.44,4.11,0.11,5,13,6,4,1,7,4,8,22.81,66.67,14.89,17.02,-0.08,0.13,1.21,10.21,1.08,1.38,1.0,1.21,4.1,0.25
sicky,61.5,-13,4,73,615,69,94,54,71,181,18,117,647,50,264,2377,0.76,15.38,5.48,25,17,0,8.42,3.35,0.08,6,18,4,2,1,14,3,18,24.66,50.0,25.93,33.33,-0.21,0.07,1.19,10.0,1.12,1.53,0.88,1.15,2.94,0.29
sieh,314.5,11,41,459,2254,411,558,300,378,2037,77,584,3575,165,1431,10165,0.68,13.18,8.93,147,78,7,4.91,6.79,0.2,9,152,61,21,6,92,20,113,33.12,34.43,30.67,37.67,0.03,0.13,1.46,7.17,1.31,1.77,0.95,1.2,6.48,0.24
SIGKILL,10.8,-5,0,11,92,11,17,10,10,22,2,25,86,5,35,461,0.59,8.0,0.0,6,0,0,8.36,2.2,0.05,1,4,1,1,0,1,0,3,36.36,100.0,10.0,30.0,-0.46,0.0,1.02,8.52,1.02,1.57,0.93,0.93,2.04,0.19
